Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF032	Cfr23RibosomalRNAMethyltransferase	gb|BAD63613.1|ARO:3002816|clbC	Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]	family
MB-RF115	SHV	gb|AAY42633.1|ARO:3001124|SHV-70	SHV related beta-lactamase (class a)	gene
MB-RF044	ACT	gb|AGU38146.1|ARO:3001828|ACT-23	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF127	TEM	gb|AAZ23494.1|ARO:3001003|TEM-139	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF072	macA	gb|NP_252896.1|ARO:3000808|mexI	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF048	CTX-M	gb|AAZ95872.1|ARO:3001865|CTX-M-2	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF049	DHA	gb|AIT76100.1|ARO:3002152|DHA-21	DHA beta-lactamase (class c) [ARO:3000068]	gene
MB-RF040	CMY	gb|CAD88477.1|ARO:3002026|CMY-15	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF063	IMP	gb|BAD81061.1|ARO:3002211|IMP-20	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF004	AAC6-I	gb|CAA91010.1|ARO:3002559|AAC(6')-Ip	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF115	SHV	gb|ABN49113.1|ARO:3001147|SHV-95	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|AAN05026.1|ARO:3000980|TEM-117	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF048	CTX-M	gb|ABO09821.1|ARO:3001940|CTX-M-79	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF005	AAC6-II	gb|AAM92464.1|ARO:3002594|AAC(6')-IIa	Aminoglycoside Acetyltransferase (AAC6-II) [ARO:3001208]	variant
MB-RF119	OKP-B	gb|CAJ19612.1|ARO:3002437|OKP-B-4	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF096	OXA-cluster3	gb|CCE73593.2|ARO:3001503|OXA-258	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AHL30275.1|ARO:3001561|OXA-375	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF030	CARB	gb|AAO59455.1|ARO:3002247|CARB-8	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF119	OKP-B	gb|CAP12357.2|ARO:3002450|OKP-B-17	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF036	ClassC-AmpC	gb|CAB46491.1|ARO:3001815|ACC-1	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF072	macA	gb|AAX14803.1|ARO:3000782|adeK	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF107	ramA	gb|AFK13828.1|ARO:3000823|ramA	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF156	vanX	gb|AAB05628.1|ARO:3002950|vanXB	VanX: glycopeptide resistance gene [ARO:3000011]	variant
MB-RF127	TEM	gb|AAM15527.1|ARO:3000947|TEM-80	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF040	CMY	gb|AEZ49855.1|ARO:3002081|CMY-68	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF158	vanZ	gb|AAF36806.1|ARO:3002963|vanZF	VanZ: glycopeptide resistance gene [ARO:3000116]	variant
MB-RF127	TEM	gb|AHA80960.1|ARO:3001388|TEM-211	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF004	AAC6-I	gb|AAD03492.1|ARO:3002564|AAC(6')-It	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF048	CTX-M	gb|AAC32890.1|ARO:3001868|CTX-M-5	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF059	GES	gb|AEX59144.1|ARO:3002347|GES-18	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF034	ClassA	gb|AAA21532.1|ARO:3003559|cepA	Class A beta-lactamase [ARO:3000078]	family
MB-RF004	AAC6-I	gb|ABC17627.1|ARO:3002547|AAC(6')-Ib-cr	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF100	OXA-cluster7	gb|AAP40270.1|ARO:3001671|OXA-49	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF072	macA	gb|AAV85981.1|ARO:3000533|macA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF014	ANT3	gb|ABG72894.1|ARO:3002621|aadA24	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF116	LEN	gb|CAP12346.2|ARO:3002465|LEN-18	LEN related beta-lactamase (class a)	gene
MB-RF115	SHV	gb|AAN04882.1|ARO:3001098|SHV-40	SHV related beta-lactamase (class a)	gene
MB-RF097	OXA-cluster4	gb|AAK15582.1|ARO:3001428|OXA-34	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF124	SubclassB2	gb|AAM63403.1|ARO:3003093|CEPH-A3	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	family
MB-RF048	CTX-M	gb|ACQ99521.1|ARO:3001950|CTX-M-90	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF152	vanR	gb|AHA41505.1|ARO:3002930|vanRO	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	variant
MB-RF101	OXA-cluster8	gb|AGU69255.1|ARO:3001688|OXA-317	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF040	CMY	gb|ABR18736.1|ARO:3002042|CMY-31	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF138	TetM	gb|CAQ49384.1|ARO:3000186|tetM	"tetM: tetracycline resistance ribosomal protection protein" [ARO:3000186]	gene
MB-RF127	TEM	gb|AAY85632.1|ARO:3001006|TEM-143	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF101	OXA-cluster8	gb|AGW83451.1|ARO:3001540|OXA-353	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF049	DHA	gb|AEL22919.1|ARO:3002138|DHA-5	DHA beta-lactamase (class c) [ARO:3000068]	gene
MB-RF127	TEM	gb|CAG25427.1|ARO:3000999|TEM-135	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF046	OCH	gb|CAC17626.1|ARO:3002519|OCH-6	OCH betalactamase (class C) [ARO:3000094]	gene
MB-RF156	vanX	gb|AHA41501.1|ARO:3002954|vanXO	VanX: glycopeptide resistance gene [ARO:3000011]	variant
MB-RF044	ACT	gb|AHL39333.1|ARO:3001848|ACT-28	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF058	ErmC	gb|AAR92235.1|ARO:3000602|Erm(39)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF045	MIR	gb|AAD22636.1|ARO:3002166|MIR-1	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF040	CMY	gb|ADP37961.1|ARO:3002068|CMY-57	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF115	SHV	gb|BAF95849.1|ARO:3001160|SHV-111	SHV related beta-lactamase (class a)	gene
MB-RF094	OXA-cluster1	gb|ABY79006.1|ARO:3001803|OXA-142	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF143	Tetracycline_Resistance_Ribosomal_Protection_Protein	gb|CAD55718.1|ARO:3000197|tet36	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
MB-RF127	TEM	gb|AAN04881.1|ARO:3000978|TEM-115	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF039	CMY-MOX-FOX	gb|BAM76830.1|ARO:3002993|AQU-1	A grouping of related CMY, MOX, FOX betalactamase (class C)	gene
MB-RF063	IMP	gb|BAM62795.1|ARO:3002232|IMP-41	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF157	vanY	gb|ACL82959.1|ARO:3002961|vanYM	VanY: glycopeptide resistance gene [ARO:3000077]	variant
MB-RF058	ErmC	gb|BAA03402.1|ARO:3001306|ErmW	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF100	OXA-cluster7	gb|AAW22056.1|ARO:3001785|OXA-73	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF100	OXA-cluster7	gb|AIT76095.1|ARO:3001584|OXA-398	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|AFM55002.1|ARO:3001693|OXA-230	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF072	macA	gb|AAB58160.1|ARO:3003009|ceoA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF145	TetY	gb|CAA03986.1|ARO:3000343|tap	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF127	TEM	gb|CCA61905.1|ARO:3001375|TEM-184	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF063	IMP	gb|BAM98942.1|ARO:3002235|IMP-44	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF151	vanH	gb|ACL82960.1|ARO:3002947|vanHM	VanH: D-specific alpha-ketoacid dehydrogenase that synthesizes D-lactate [ARO:3000006]	variant
MB-RF127	TEM	gb|AAM18924.1|ARO:3000964|TEM-101	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF042	FOX	gb|CAB89086.1|ARO:3002158|FOX-4	FOX betalactamase (class C) [ARO:3000067]	gene
MB-RF115	SHV	gb|CAJ47128.2|ARO:3001127|SHV-73	SHV related beta-lactamase (class a)	gene
MB-RF096	OXA-cluster3	gb|CAD32564.1|ARO:3001769|OXA-42	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|ABQ45409.1|ARO:3001927|CTX-M-66	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF098	OXA-cluster5	gb|AFH36330.1|ARO:3001676|OXA-235	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|AFQ23957.1|ARO:3001190|SHV-151	SHV related beta-lactamase (class a)	gene
MB-RF097	OXA-cluster4	gb|AIG94927.1|ARO:3001606|OXA-415	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF065	IND	gb|AAG29765.2|ARO:3002260|IND-4	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
MB-RF059	GES	gb|BAP75641.1|ARO:3002353|GES-24	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF015	ANT4	gb|AAO83986.1|ARO:3002623|ANT(4')-Ia	Aminoglycoside Nucleotidyltransferase (ANT4) [ARO:3000229]	gene
MB-RF048	CTX-M	gb|BAA28282.1|ARO:3001907|CTX-M-45	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF115	SHV	gb|AAC98092.2|ARO:3001075|SHV-16	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|AAD22538.1|ARO:3000922|TEM-53	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF101	OXA-cluster8	gb|AGZ83155.1|ARO:3001546|OXA-359	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|AAG15384.1|ARO:3001086|SHV-28	SHV related beta-lactamase (class a)	gene
MB-RF101	OXA-cluster8	gb|AHN07454.1|ARO:3001526|OXA-338	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF145	TetY	gb|AAC45805.1|ARO:3002702|cmrA	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF063	IMP	gb|ABM68358.1|ARO:3002215|IMP-24	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF040	CMY	gb|AHA80104.1|ARO:3002115|CMY-103	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|AEA37904.1|ARO:3003112|lsaC	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF063	IMP	gb|AEQ73520.1|ARO:3002209|IMP-18	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF101	OXA-cluster8	gb|BAN10684.1|ARO:3001682|OXA-254	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF058	ErmC	gb|CAC86410.1|ARO:3000599|Erm(33)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF115	SHV	gb|AFQ23954.1|ARO:3001187|SHV-148	SHV related beta-lactamase (class a)	gene
MB-RF048	CTX-M	gb|AAL99990.1|ARO:3001885|CTX-M-23	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF040	CMY	gb|AHM76768.1|ARO:3002106|CMY-93	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|BAA16547.1|ARO:3000027|emrA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF101	OXA-cluster8	gb|AGW16408.1|ARO:3001514|OXA-326	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF147	vanA	gb|AAF36803.1|ARO:3002908|vanF	VanA: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Lac [ARO:3000010]	variant
MB-RF101	OXA-cluster8	gb|AGW83449.1|ARO:3001538|OXA-351	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF014	ANT3	gb|ACF17980.1|ARO:3002616|aadA16	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF090	NDM-CcrA	gb|AEA41876.1|ARO:3000590|NDM-2	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
MB-RF099	OXA-cluster6	gb|ABO33299.1|ARO:3001647|OXA-97	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF094	OXA-cluster1	gb|AAR32651.1|ARO:3001795|OXA-56	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF160	VIM	gb|AAT48653.1|ARO:3002284|VIM-14	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF118	OKP-A	gb|ACN65418.1|ARO:3002433|OKP-A-16	variant A of OKP beta-lactamase (class a)	variant
MB-RF048	CTX-M	gb|AHX39588.1|ARO:3002002|CTX-M-144	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF048	CTX-M	gb|AIL54055.1|ARO:3001975|CTX-M-115	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF127	TEM	gb|AAR89358.1|ARO:3000989|TEM-127	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF127	TEM	gb|AFN21551.1|ARO:3000890|TEM-19	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF014	ANT3	gb|AAV32840.1|ARO:3002611|aadA11	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF048	CTX-M	gb|ADZ31262.1|ARO:3001966|CTX-M-106	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF115	SHV	gb|AFQ23965.1|ARO:3001198|SHV-159	SHV related beta-lactamase (class a)	gene
MB-RF101	OXA-cluster8	gb|ADI58621.1|ARO:3001661|OXA-177	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF118	OKP-A	gb|CAJ19602.1|ARO:3002422|OKP-A-5	variant A of OKP beta-lactamase (class a)	variant
MB-RF048	CTX-M	gb|AAG34108.1|ARO:3001875|CTX-M-12	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF100	OXA-cluster7	gb|ACI28281.1|ARO:3001779|OXA-146	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF052	DIM	gb|AGC92784.1|ARO:3000848|DIM-1	DIM related beta-lactamase (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848]	gene
MB-RF145	TetY	gb|ACS83748.1|ARO:3000573|tet(43)	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF127	TEM	gb|AAA25053.1|ARO:3000884|TEM-12	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF160	VIM	gb|AGC50806.1|ARO:3002306|VIM-36	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF098	OXA-cluster5	gb|AGW16416.1|ARO:3001522|OXA-334	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|CAA71323.1|ARO:3000917|TEM-48	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF008	adeB	gb|BAA34300.1|ARO:3003033|mexY	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
MB-RF160	VIM	gb|AJP08641.1|ARO:3003178|VIM-42	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF044	ACT	gb|ACJ05686.1|ARO:3001825|ACT-6	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF151	vanH	gb|AAF36802.1|ARO:3002945|vanHF	VanH: D-specific alpha-ketoacid dehydrogenase that synthesizes D-lactate [ARO:3000006]	variant
MB-RF127	TEM	gb|ABX71157.1|ARO:3001030|TEM-164	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF049	DHA	gb|AIT76101.1|ARO:3002151|DHA-20	DHA beta-lactamase (class c) [ARO:3000068]	gene
MB-RF049	DHA	gb|AIT76107.1|ARO:3002145|DHA-14	DHA beta-lactamase (class c) [ARO:3000068]	gene
MB-RF107	ramA	gb|CAB12108.2|ARO:3003059|tmrB	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF159	VEB	gb|AAK29174.1|ARO:3002371|VEB-2	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF040	CMY	gb|AIT76098.1|ARO:3002130|CMY-119	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF058	ErmC	gb|BAB20748.1|ARO:3002825|ErmY	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF115	SHV	gb|CDN33427.1|ARO:3001351|SHV-183	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|ABB84515.1|ARO:3001014|TEM-147	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF115	SHV	gb|AEG79634.1|ARO:3001167|SHV-120	SHV related beta-lactamase (class a)	gene
MB-RF004	AAC6-I	gb|AAN41403.1|ARO:3002582|AAC(6')-Ib11	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF100	OXA-cluster7	gb|ADK35872.1|ARO:3001468|OXA-168	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ABV31687.1|ARO:3001638|OXA-107	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|AAR10958.1|ARO:3000995|TEM-131	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF094	OXA-cluster1	gb|AAA93528.1|ARO:3001409|OXA-14	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AAW81341.1|ARO:3001618|OXA-70	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF160	VIM	gb|ACB54702.1|ARO:3002285|VIM-15	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF030	CARB	gb|AAZ91704.1|ARO:3002241|CARB-2	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF066	KHM	gb|BAF91108.1|ARO:3000847|KHM-1	KHM beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000847]	gene
MB-RF039	CMY-MOX-FOX	gb|ACI89425.1|ARO:3002184|MOX-4	A grouping of related CMY, MOX, FOX betalactamase (class C)	gene
MB-RF004	AAC6-I	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF048	CTX-M	gb|AFX60298.1|ARO:3001992|CTX-M-134	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF127	TEM	gb|CAA46344.1|ARO:3000880|TEM-8	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|AAB95639.1|ARO:3000118|vgaB	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF059	GES	gb|AJP67510.1|ARO:3003181|GES-26	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF127	TEM	gb|CAA45828.1|ARO:3000875|TEM-3	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF004	AAC6-I	gb|AAD03490.1|ARO:3002561|AAC(6')-Ir	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF102	OXY	gb|AAL78275.1|ARO:3002391|OXY-1-3	OXY beta-lactamases [ARO:3002388]	gene
MB-RF048	CTX-M	gb|AAO61597.1|ARO:3001889|CTX-M-27	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF115	SHV	gb|CAA39164.1|ARO:3001064|SHV-5	SHV related beta-lactamase (class a)	gene
MB-RF059	GES	gb|AAR97271.1|ARO:3002335|GES-6	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF040	CMY	gb|BAL63057.1|ARO:3002100|CMY-87	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF019	APH3_double_prime	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	aminoglycoside phosphotransferase double prime (APH3'')	variant
MB-RF101	OXA-cluster8	gb|AHL30274.1|ARO:3001560|OXA-374	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|CAC85661.1|ARO:3000961|TEM-94	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF101	OXA-cluster8	gb|ADX07746.1|ARO:3001666|OXA-201	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|ABD73290.1|ARO:3001920|CTX-M-59	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF044	ACT	gb|ACJ05689.1|ARO:3001824|ACT-5	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF014	ANT3	gb|CAI57696.1|ARO:3002614|aadA14	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF040	CMY	gb|BAJ17544.1|ARO:3002069|CMY-59	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF101	OXA-cluster8	gb|AAX51234.1|ARO:3001621|OXA-76	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF062	IMI	gb|ACX71212.1|ARO:3001860|IMI-3	IMI beta-lactamases. A group of TEM-1-like beta-lactamase [ARO:3000018]	gene
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	gb|ABY64751.1|ARO:3002667|rmtD	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF101	OXA-cluster8	gb|ABY77907.1|ARO:3001648|OXA-128	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AGU69250.1|ARO:3001683|OXA-312	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|ACX34099.1|ARO:3001951|CTX-M-91	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF054	emrB	gb|AAC75733.1|ARO:3000074|emrB	emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]	gene
MB-RF048	CTX-M	gb|ACS32294.1|ARO:3001936|CTX-M-75	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF067	KPC	gb|AEA73284.1|ARO:3002323|KPC-13	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	gb|AFJ11385.1|ARO:3002666|rmtF	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF097	OXA-cluster4	gb|ACC55538.1|ARO:3001415|OXA-20	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	gb|BAC20579.1|ARO:3000859|rmtA	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF048	CTX-M	gb|AAV97957.1|ARO:3001933|CTX-M-72	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF160	VIM	gb|AAS13760.1|ARO:3002279|VIM-9	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF101	OXA-cluster8	gb|AHK51384.1|ARO:3001573|OXA-387	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF100	OXA-cluster7	gb|ADK35869.1|ARO:3001465|OXA-165	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF116	LEN	gb|AAL50725.1|ARO:3002478|LEN-15	LEN related beta-lactamase (class a)	gene
MB-RF101	OXA-cluster8	gb|ABV31689.1|ARO:3001640|OXA-109	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF160	VIM	gb|AAG27703.1|ARO:3002273|VIM-3	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF040	CMY	gb|AFK08541.1|ARO:3002080|CMY-67	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF036	ClassC-AmpC	gb|CCK86740.1|ARO:3001819|ACC-5	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF067	KPC	gb|ACE62798.1|ARO:3002317|KPC-7	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
MB-RF048	CTX-M	gb|AEI70324.1|ARO:3001976|CTX-M-116	CTX-M beta-lactamase (class a) [ARO:3000016]	family
