Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00649|F20_FOX_4|gene-4|+|1149-2282|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM10_00654|F8_CIP_2|gene-2|-|438-1025|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM10_00705|F8_CIP_58|gene-2|-|410-1201|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF107	ramA	DLFM10_00755|F4_FOX_4|gene-4|-|768-1109|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF040	CMY	DLFM10_00782|F10_FOX_3|gene-3|+|1316-2461|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF107	ramA	DLFM10_00787|F10_FOX_12|gene-3|-|1303-1644|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF102	OXY	DLFM10_00795|F4_FEP_7|gene-1|+|26-898|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF036	ClassC-AmpC	DLFM10_00797|F4_FEP_11|gene-2|-|163-1299|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF034	ClassA	DLFM10_00801|F4_FEP_15|gene-2|-|359-1279|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM10_00815|F18_FEP_31|gene-2|+|545-1312|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM10_00850|F7_CIP_46|gene-2|-|79-774|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF031	CblA	DLFM10_00900|F6_FEP_67|gene-5|-|2756-3646|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00923|F9_FOX_4|gene-7|-|2419-3552|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF060	GMR	DLFM10_00924|F9_FOX_5|gene-2|+|347-721|complete	determinant of Gene Modulating Resistance	gene
MB-RF045	MIR	DLFM10_00927|F9_FOX_9|gene-2|-|559-1704|complete	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF060	GMR	DLFM10_00928|F9_FOX_10|gene-2|+|637-1737|complete	determinant of Gene Modulating Resistance	gene
MB-RF091	norA	DLFM10_00999|F18_CIP_183|gene-1|-|227-1393|complete	norA: major facilitator superfamily (MFS) antibiotic efflux pump [ARO:3000391]	gene
MB-RF044	ACT	DLFM10_01012|F15_FOX_5|gene-2|-|659-1804|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF040	CMY	DLFM10_01019|F15_FOX_21|gene-3|-|1143-2288|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF072	macA	DLFM10_01029|F14_FEP_1|gene-2|+|1097-2005|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF034	ClassA	DLFM10_01030|F14_FEP_2|gene-2|+|828-1682|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF031	CblA	DLFM10_01044|F9_FEP_5|gene-4|-|2526-3416|complete	CblA beta-lactamases (class a)	gene
MB-RF040	CMY	DLFM10_01165|F14_FOX_8|gene-5|-|2411-3556|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF107	ramA	DLFM10_01168|F14_FOX_13|gene-4|-|814-1155|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF036	ClassC-AmpC	DLFM10_01169|F14_FOX_14|gene-2|+|492-1592|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01175|F14_FOX_20|gene-5|-|1445-2578|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF031	CblA	DLFM10_01212|F9_PIP_6|gene-4|-|2701-3591|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01213|F9_PIP_8|gene-2|-|565-1698|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM10_01220|F9_PIP_28|gene-1|-|549-1469|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01277|F2_AMX_11|gene-6|-|2262-3395|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF040	CMY	DLFM10_01349|F20_AMP_12|gene-3|-|830-1975|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01351|F20_AMP_15|gene-7|-|2352-3485|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF036	ClassC-AmpC	DLFM10_01363|F1_PIP_7|gene-6|-|1931-2989|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF145	TetY	DLFM10_01379|F21_CHL_21|gene-2|-|400-1632|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF109	robA	DLFM10_01380|F21_CHL_23|gene-2|+|688-1557|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF107	ramA	DLFM10_01384|F21_CHL_34|gene-2|+|1003-1344|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF121	soxR	DLFM10_01387|F21_CHL_42|gene-3|+|533-991|complete	soxR: mutant efflux regulatory protein conferring antibiotic resistance [ARO:3000836]	gene
MB-RF109	robA	DLFM10_01395|F21_CHL_55|gene-3|+|819-1688|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF031	CblA	DLFM10_01403|F9_CAZ_8|gene-4|-|2640-3530|complete	CblA beta-lactamases (class a)	gene
MB-RF072	macA	DLFM10_01403|F9_CAZ_8|gene-5|-|3668-6781|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01407|F9_CAZ_12|gene-2|+|687-1820|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01426|F11_AMP_8|gene-4|+|1020-2153|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01441|F8_CAZ_11|gene-6|-|3591-4724|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF040	CMY	DLFM10_01471|F8_CAZ_58|gene-3|-|780-1925|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF036	ClassC-AmpC	DLFM10_01474|F8_CAZ_65|gene-2|-|559-1548|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF034	ClassA	DLFM10_01486|F10_AMX_7|gene-2|+|1087-1944|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF044	ACT	DLFM10_01489|F17_AMP_3|gene-2|+|677-1822|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF102	OXY	DLFM10_01499|F17_AMP_20|gene-5|-|4529-5401|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF121	soxR	DLFM10_01524|F20_CHL_52|gene-2|-|1006-1470|complete	soxR: mutant efflux regulatory protein conferring antibiotic resistance [ARO:3000836]	gene
MB-RF106	PvrR	DLFM10_01524|F20_CHL_52|gene-4|-|1882-2523|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF006	ABCAntibioticEffluxPump	DLFM10_01525|F20_CHL_54|gene-3|+|1205-1957|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01534|F12_AMP_3|gene-3|-|883-2016|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF044	ACT	DLFM10_01541|F12_AMP_15|gene-3|-|1273-2520|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF034	ClassA	DLFM10_01548|F8_AMP_15|gene-1|-|126-1010|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01549|F6_AMP_3|gene-5|+|1793-2926|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF102	OXY	DLFM10_01558|F5_AMP_6|gene-1|-|205-1077|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF127	TEM	DLFM10_01562|F5_AMP_15|gene-2|-|318-1172|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01597|F5_AMP_76|gene-6|-|1763-2896|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF093	OXA	DLFM10_01629|F5_AMP_128|gene-3|-|687-1313|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF031	CblA	DLFM10_01639|F5_AMP_141|gene-2|+|253-1155|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01671|F14_AMP_14|gene-5|-|1600-2733|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM10_01672|F3_AMX_3|gene-4|+|1349-2269|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF040	CMY	DLFM10_01674|F3_AMX_5|gene-5|-|2598-3743|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF044	ACT	DLFM10_01680|F3_AMX_13|gene-2|+|910-2055|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF031	CblA	DLFM10_01689|F10_CAZ_12|gene-3|-|628-1518|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01698|F16_AMP_13|gene-6|-|1804-2937|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM10_01703|F9_AMP_5|gene-2|+|1216-1824|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01706|F9_AMP_9|gene-4|+|1235-2368|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF072	macA	DLFM10_01713|F9_AMP_18|gene-2|+|514-3627|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF159	VEB	DLFM10_01729|F7_CAZ_26|gene-4|+|1730-2623|complete	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF073	macB	DLFM10_01734|F7_CAZ_35|gene-2|-|552-1259|complete	macB: subunit of efflux pump conferring antibiotic resistance [ARO:3000535]	gene
MB-RF034	ClassA	DLFM10_01735|F7_CAZ_37|gene-3|-|2207-3127|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM10_01736|F7_CAZ_41|gene-2|+|778-1740|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF040	CMY	DLFM10_01741|F7_CAZ_49|gene-1|-|62-1207|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF031	CblA	DLFM10_01742|F17_AMX_3|gene-2|+|2350-3240|complete	CblA beta-lactamases (class a)	gene
MB-RF102	OXY	DLFM10_01745|F17_AMX_8|gene-1|-|80-952|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF044	ACT	DLFM10_01751|F18_AMX_3|gene-2|-|428-1573|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF031	CblA	DLFM10_01767|F15_AMX_17|gene-4|-|2802-3692|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01772|F15_AMX_33|gene-6|+|3050-4183|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM10_01784|F15_AMX_46|gene-2|+|253-606|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF072	macA	DLFM10_01784|F15_AMX_46|gene-3|+|615-1106|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF031	CblA	DLFM10_01784|F15_AMX_46|gene-4|+|1161-2063|complete	CblA beta-lactamases (class a)	gene
MB-RF034	ClassA	DLFM10_01787|F15_AMX_58|gene-3|-|1116-1973|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM10_01789|F15_AMX_63|gene-2|-|1083-1958|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF045	MIR	DLFM10_01795|F15_AMX_73|gene-2|-|596-1741|complete	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF040	CMY	DLFM10_01798|F15_AMX_76|gene-1|+|217-1362|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF034	ClassA	DLFM10_01802|F15_AMX_82|gene-3|+|471-1364|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF109	robA	DLFM10_01806|F2_CHL_4|gene-1|-|30-899|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF145	TetY	DLFM10_01809|F2_CHL_8|gene-2|-|795-2027|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM10_01815|F2_CHL_16|gene-3|+|1158-2390|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM10_01829|F5_CHL_20|gene-2|-|360-1592|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF060	GMR	DLFM10_01836|F5_CHL_34|gene-5|-|1527-1994|complete	determinant of Gene Modulating Resistance	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01863|F8_PIP_14|gene-1|+|109-1254|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF044	ACT	DLFM10_01873|F8_PIP_37|gene-5|-|1959-3104|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF006	ABCAntibioticEffluxPump	DLFM10_01889|F1_AMX_26|gene-2|+|600-1370|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01896|F1_AMX_37|gene-6|-|3040-4206|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF115	SHV	DLFM10_01899|F1_AMX_40|gene-3|+|794-1660|complete	SHV related beta-lactamase (class a)	gene
MB-RF026	bla	DLFM10_01901|F1_AMX_42|gene-2|-|936-1781|complete	beta lactamase bla operon [ARO:3000262]	gene
MB-RF145	TetY	DLFM10_01914|F6_CHL_6|gene-2|+|773-2005|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF109	robA	DLFM10_01918|F6_CHL_10|gene-3|-|1129-1998|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF058	ErmC	DLFM10_01928|F19_CHL_1|gene-1|+|553-1290|complete	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF109	robA	DLFM10_01946|F19_CHL_32|gene-3|+|1275-2144|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF006	ABCAntibioticEffluxPump	DLFM10_01958|F19_CHL_53|gene-2|+|120-872|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF107	ramA	DLFM10_01964|F19_CHL_66|gene-2|-|1508-1849|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF106	PvrR	DLFM10_01970|F19_CHL_76|gene-2|+|612-2216|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_01980|F1_CAZ_15|gene-6|-|1936-3069|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM10_02012|F4_AMP_10|gene-3|-|2336-3256|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02014|F1_AMP_4|gene-6|-|1873-3006|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02019|F13_CAZ_1|gene-2|+|222-1355|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF060	GMR	DLFM10_02027|F17_CHL_3|gene-1|+|79-1161|complete	determinant of Gene Modulating Resistance	gene
MB-RF109	robA	DLFM10_02041|F17_CHL_36|gene-5|+|1516-1944|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF145	TetY	DLFM10_02052|F17_CHL_56|gene-3|-|865-2097|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM10_02054|F17_CHL_64|gene-1|+|133-1365|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF106	PvrR	DLFM10_02101|F17_CHL_149|gene-1|+|27-1631|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF086	MFSAntibioticEffluxPump	DLFM10_02112|F17_CHL_170|gene-3|+|983-1600|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF109	robA	DLFM10_02116|F17_CHL_181|gene-1|+|103-972|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF040	CMY	DLFM10_02124|F22_AMP_12|gene-1|+|20-1165|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02127|F22_AMP_16|gene-6|-|2763-3767|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM10_02132|F1_CHL_10|gene-2|+|440-1192|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF109	robA	DLFM10_02133|F1_CHL_11|gene-4|+|1720-2409|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF145	TetY	DLFM10_02135|F1_CHL_14|gene-2|+|705-1937|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF109	robA	DLFM10_02150|F1_CHL_39|gene-2|+|628-1497|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF107	ramA	DLFM10_02160|F1_CHL_52|gene-1|-|12-386|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF034	ClassA	DLFM10_02168|F3_CAZ_1|gene-4|+|1342-2262|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF044	ACT	DLFM10_02173|F3_CAZ_7|gene-1|+|142-1287|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02194|F10_AMP_7|gene-4|-|1326-2459|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM10_02198|F14_CAZ_1|gene-1|-|379-1155|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF040	CMY	DLFM10_02202|F14_CAZ_6|gene-3|-|1360-2505|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF031	CblA	DLFM10_02217|F14_AMX_19|gene-4|-|1864-2754|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02219|F14_AMX_21|gene-5|-|1595-2728|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM10_02240|F4_AMX_25|gene-3|+|2735-3661|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM10_02243|F4_AMX_30|gene-2|-|291-1211|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM10_02259|F21_AMX_7|gene-2|+|458-1183|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF014	ANT3	DLFM10_02271|F21_AMX_25|gene-4|+|1457-2248|complete	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF026	bla	DLFM10_02274|F21_AMX_29|gene-2|+|720-1565|complete	beta lactamase bla operon [ARO:3000262]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02279|F21_AMX_35|gene-5|+|2790-3923|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF102	OXY	DLFM10_02298|F21_AMX_65|gene-2|-|316-1191|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF044	ACT	DLFM10_02300|F21_AMX_70|gene-1|-|147-1394|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF022	baeR	DLFM10_02302|F19_AMX_1|gene-1|+|223-882|complete	baeR: subunit of gene modulating antibiotic efflux [ARO:3000828]	gene
MB-RF060	GMR	DLFM10_02302|F19_AMX_1|gene-2|+|879-2249|complete	determinant of Gene Modulating Resistance	gene
MB-RF026	bla	DLFM10_02305|F19_AMX_12|gene-2|+|861-1706|complete	beta lactamase bla operon [ARO:3000262]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02307|F15_AMP_7|gene-2|-|545-1678|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02310|F7_AMX_1|gene-5|+|1791-2924|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF031	CblA	DLFM10_02313|F7_AMX_9|gene-2|-|245-1135|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_02320|F2_CAZ_4|gene-3|+|653-1786|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM10_02325|F21_AMP_2|gene-2|+|1269-2663|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF102	OXY	DLFM10_02330|F21_AMP_7|gene-2|+|958-1833|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF026	bla	DLFM10_02333|F21_AMP_12|gene-2|-|599-1444|complete	beta lactamase bla operon [ARO:3000262]	gene
MB-RF044	ACT	DLFM10_02337|F21_AMP_24|gene-2|+|742-1887|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF031	CblA	DLFM10_02346|F16_AMX_12|gene-2|+|933-1823|complete	CblA beta-lactamases (class a)	gene
MB-RF031	CblA	DLFM10_02350|F16_AMX_24|gene-1|+|87-989|complete	CblA beta-lactamases (class a)	gene
