Protein identifier	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
gb|AIT76101.1|ARO:3002151|DHA-20	blaDHA-20	class C beta-lactamase DHA-20	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_063860104.1	class C beta-lactamase DHA-20	NF012102.1	DHA family class C beta-lactamase
gb|AIT76102.1|ARO:3002150|DHA-19	blaDHA-19	class C beta-lactamase DHA-19	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_063860102.1	class C beta-lactamase DHA-19	NF012102.1	DHA family class C beta-lactamase
gb|AIT76103.1|ARO:3002148|DHA-17	blaDHA-17	class C beta-lactamase DHA-17	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_063860100.1	class C beta-lactamase DHA-17	NF012102.1	DHA family class C beta-lactamase
gb|AIT76104.1|ARO:3002180|MIR-15	blaMIR-15	cephalosporin-hydrolyzing class C beta-lactamase MIR-15	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063417273.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-15	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76105.1|ARO:3002147|DHA-16	blaDHA-16	class C beta-lactamase DHA-16	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_063860099.1	class C beta-lactamase DHA-16	NF012102.1	DHA family class C beta-lactamase
gb|AIT76106.1|ARO:3002146|DHA-15	blaDHA-15	class C beta-lactamase DHA-15	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_063860098.1	class C beta-lactamase DHA-15	NF012102.1	DHA family class C beta-lactamase
gb|AIT76107.1|ARO:3002145|DHA-14	blaDHA-14	class C beta-lactamase DHA-14	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_063860097.1	class C beta-lactamase DHA-14	NF012102.1	DHA family class C beta-lactamase
gb|AIT76108.1|ARO:3002144|DHA-13	blaDHA-13	class C beta-lactamase DHA-13	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_004240455.1	class C beta-lactamase DHA-13	NF012102.1	DHA family class C beta-lactamase
gb|AIT76109.1|ARO:3002153|DHA-22	blaDHA-22	class C beta-lactamase DHA-22	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_062771895.1	class C beta-lactamase DHA-22	NF012102.1	DHA family class C beta-lactamase
gb|AIT76110.1|ARO:3002239|IMP-48	blaIMP-48	subclass B1 metallo-beta-lactamase IMP-48	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	246	246	100.00	100.00	246	WP_063860609.1	subclass B1 metallo-beta-lactamase IMP-48	NF012147.1	IMP family subclass B1 metallo-beta-lactamase
gb|AIT76111.1|ARO:3002175|MIR-10	blaMIR-10	cephalosporin-hydrolyzing class C beta-lactamase MIR-10	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_049122279.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-10	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76112.1|ARO:3002176|MIR-11	blaMIR-11	cephalosporin-hydrolyzing class C beta-lactamase MIR-11	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_023326542.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-11	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76113.1|ARO:3002174|MIR-9	blaMIR-9	cephalosporin-hydrolyzing class C beta-lactamase MIR-9	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_032675805.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-9	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76114.1|ARO:3002181|MIR-16	blaMIR-16	cephalosporin-hydrolyzing class C beta-lactamase MIR-16	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_023293464.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-16	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76115.1|ARO:3002178|MIR-13	blaMIR-13	cephalosporin-hydrolyzing class C beta-lactamase MIR-13	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063860837.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-13	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76116.1|ARO:3002177|MIR-12	blaMIR-12	cephalosporin-hydrolyzing class C beta-lactamase MIR-12	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063860836.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-12	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76117.1|ARO:3002179|MIR-14	blaMIR-14	cephalosporin-hydrolyzing class C beta-lactamase MIR-14	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063860838.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-14	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
gb|AIT76118.1|ARO:3001583|OXA-397	blaOXA-397	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-397	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	280	280	100.00	100.00	280	WP_063862756.1	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-397	NF000500.2	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase
gb|AIT97310.1|ARO:3003166|CTX-M-158	blaCTX-M-158	class A extended-spectrum beta-lactamase CTX-M-158	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063859965.1	class A extended-spectrum beta-lactamase CTX-M-158	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|AIU44173.1|ARO:3001608|OXA-417	blaOXA-417	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-417	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	273	273	100.00	100.00	273	WP_057089822.1	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-417	NF000269.2	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase
gb|AIW68620.1|ARO:3003158|TEM-220	blaTEM-220	class A beta-lactamase TEM-220	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864907.1	class A beta-lactamase TEM-220	NF000531.2	TEM family class A beta-lactamase
gb|AIX48090.1|ARO:3004599|clcD	cfr(B)	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(B)	core	AMR	AMR	MACROLIDE/LINCOSAMIDE/STREPTOGRAMIN	MACROLIDE/LINCOSAMIDE/STREPTOGRAMIN	EXACTP	349	349	100.00	100.00	349	WP_111690897.1	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(B)	NF000424.3	Cfr family 23S rRNA (adenine(2503)-C(8))-methyltransferase
gb|AIX87991.1|ARO:3003180|KPC-22	blaKPC-22	carbapenem-hydrolyzing class A beta-lactamase KPC-22	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	293	293	100.00	100.00	293	WP_063860723.1	carbapenem-hydrolyzing class A beta-lactamase KPC-22	NF012141.0	KPC family carbapenem-hydrolyzing class A beta-lactamase
gb|AIY26289.1|ARO:3003194|GIM-2	blaGIM-2	subclass B1 metallo-beta-lactamase GIM-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	250	250	100.00	100.00	250	WP_063860522.1	subclass B1 metallo-beta-lactamase GIM-2	NF000396.2	GIM family subclass B1 metallo-beta-lactamase
gb|AIY30331.1|ARO:3003160|OXA-422	blaOXA-422	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-422	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	273	273	100.00	100.00	273	WP_063862828.1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-422	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
gb|AIY30332.1|ARO:3003161|OXA-423	blaOXA-423	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-423	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	273	273	100.00	100.00	273	WP_063862833.1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-423	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
gb|AIY69088.1|ARO:3003142|IMI-8	blaIMI-8	carbapenem-hydrolyzing class A beta-lactamase IMI-8	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	292	292	100.00	100.00	292	WP_063860572.1	carbapenem-hydrolyzing class A beta-lactamase IMI-8	NF000400.2	IMI family carbapenem-hydrolyzing class A beta-lactamase
gb|AIZ00987.1|ARO:3003117|OXA-421	blaOXA-421	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-421	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	273	273	100.00	100.00	273	WP_017386798.1	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-421	NF000269.2	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJA30430.1|ARO:3001596|OXA-405	blaOXA-405	OXA-48 family class D extended-spectrum beta-lactamase OXA-405	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	261	261	100.00	100.00	261	WP_063862762.1	OXA-48 family class D extended-spectrum beta-lactamase OXA-405	NF000387.2	OXA-48 family class D beta-lactamase
gb|AJA32742.1|ARO:3003147|OXA-424	blaOXA-424	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-424	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_038348285.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-424	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJA32743.1|ARO:3003148|OXA-425	blaOXA-425	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-425	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_038348957.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-425	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJA32744.1|ARO:3003149|OXA-426	blaOXA-426	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-426	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_038348482.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-426	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJA36815.1|ARO:3003193|QnrVC7	qnrVC7	quinolone resistance pentapeptide repeat protein QnrVC7	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEP	218	218	100.00	100.00	218	WP_063866460.1	quinolone resistance pentapeptide repeat protein QnrVC7	NF000421.1	QnrVC family quinolone resistance pentapeptide repeat protein
gb|AJD07401.1|ARO:3001605|OXA-414	blaOXA-414	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-414	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862769.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-414	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJD07402.1|ARO:3001597|OXA-406	blaOXA-406	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-406	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862763.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-406	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJD07403.1|ARO:3001598|OXA-407	blaOXA-407	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-407	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_039208445.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-407	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJD07404.1|ARO:3001599|OXA-408	blaOXA-408	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-408	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862764.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-408	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJD07405.1|ARO:3001600|OXA-409	blaOXA-409	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-409	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	275	275	100.00	100.00	275	WP_063862765.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-409	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJD07406.1|ARO:3001602|OXA-411	blaOXA-411	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-411	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862766.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-411	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJD07407.1|ARO:3001603|OXA-412	blaOXA-412	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-412	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862767.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-412	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJD07408.1|ARO:3001604|OXA-413	blaOXA-413	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-413	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862768.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-413	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJE60855.1|ARO:3003209|FosA5	fosA5	fosfomycin resistance glutathione transferase FosA5	core	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	ALLELEP	139	139	100.00	100.00	139	WP_012579083.1	fosfomycin resistance glutathione transferase FosA5	NF000221.4	FosA family fosfomycin resistance glutathione transferase
gb|AJE61443.1|ARO:3002361|NDM-11	blaNDM-11	subclass B1 metallo-beta-lactamase NDM-11	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	270	270	100.00	100.00	270	WP_063860854.1	subclass B1 metallo-beta-lactamase NDM-11	NF000259.2	NDM family subclass B1 metallo-beta-lactamase
gb|AJE92936.1|ARO:3004541|mphK	mphK	macrolide 2'-phosphotransferase MphJ	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	306	306	100.00	100.00	306	WP_003246254.1	macrolide 2'-phosphotransferase MphJ	NA	NA
gb|AJF36617.1|ARO:3004596|erm(46)	erm(46)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(46)	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	270	270	100.00	100.00	270	WP_087587931.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(46)	NF000499.1	23S ribosomal RNA methyltransferase Erm
gb|AJG01375.1|ARO:3003120|OXA-429	blaOXA-429	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-429	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862915.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-429	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJG01376.1|ARO:3003121|OXA-430	blaOXA-430	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-430	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862927.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-430	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJG01377.1|ARO:3003124|OXA-431	blaOXA-431	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-431	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063862945.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-431	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJG01378.1|ARO:3003125|OXA-432	blaOXA-432	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-432	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063864076.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-432	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJG01379.1|ARO:3003126|OXA-433	blaOXA-433	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-433	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063864077.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-433	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJG06170.1|ARO:3003171|ACT-36	blaACT-36	cephalosporin-hydrolyzing class C beta-lactamase ACT-36	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063857780.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-36	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
gb|AJG06172.1|ARO:3003172|ACT-37	blaACT-37	cephalosporin-hydrolyzing class C beta-lactamase ACT-37	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_039272978.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-37	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
gb|AJI75632.1|ARO:3004795|FPH-1	blaFPH-1	carbapenem-hydrolyzing class A beta-lactamase FPH-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	288	288	100.00	100.00	288	WP_004287923.1	carbapenem-hydrolyzing class A beta-lactamase FPH-1	NF033103.1	class A beta-lactamase
gb|AJO16037.1|ARO:3002170|MIR-5	blaMIR-5	cephalosporin-hydrolyzing class C beta-lactamase MIR-5	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_055321263.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-5	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|AJO16038.1|ARO:3001553|OXA-366	blaOXA-366	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-366	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	273	273	100.00	100.00	273	WP_063862736.1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-366	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJO16040.1|ARO:3001350|SHV-180	blaSHV-180	class A beta-lactamase SHV-180	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864659.1	class A beta-lactamase SHV-180	NF000285.3	SHV family class A beta-lactamase
gb|AJO16042.1|ARO:3001364|SHV-182	blaSHV-182	class A beta-lactamase SHV-182	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864660.1	class A beta-lactamase SHV-182	NF000285.3	SHV family class A beta-lactamase
gb|AJO16043.1|ARO:3002141|DHA-10	blaDHA-10	class C beta-lactamase DHA-10	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	379	379	100.00	100.00	379	WP_063860096.1	class C beta-lactamase DHA-10	NF012102.1	DHA family class C beta-lactamase
gb|AJO16044.1|ARO:3001391|TEM-214	blaTEM-214	class A beta-lactamase TEM-214	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864902.1	class A beta-lactamase TEM-214	NF000531.2	TEM family class A beta-lactamase
gb|AJO16045.1|ARO:3001392|TEM-215	blaTEM-215	class A beta-lactamase TEM-215	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_050190632.1	class A beta-lactamase TEM-215	NF000531.2	TEM family class A beta-lactamase
gb|AJO16046.1|ARO:3003167|CTX-M-159	blaCTX-M-160	class A extended-spectrum beta-lactamase CTX-M-160	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063859968.1	class A extended-spectrum beta-lactamase CTX-M-160	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|AJO16047.1|ARO:3003156|SHV-189	blaSHV-189	class A beta-lactamase SHV-189	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864665.1	class A beta-lactamase SHV-189	NF000285.3	SHV family class A beta-lactamase
gb|AJP08641.1|ARO:3003178|VIM-42	blaVIM-42	subclass B1 metallo-beta-lactamase VIM-42	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	266	266	100.00	100.00	266	WP_063865192.1	subclass B1 metallo-beta-lactamase VIM-42	NF012100.0	VIM family subclass B1 metallo-beta-lactamase
gb|AJP18054.1|ARO:3003183|NDM-14	blaNDM-14	subclass B1 metallo-beta-lactamase NDM-14	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	270	270	100.00	100.00	270	WP_063860857.1	subclass B1 metallo-beta-lactamase NDM-14	NF000259.2	NDM family subclass B1 metallo-beta-lactamase
gb|AJP67510.1|ARO:3003181|GES-26	blaGES-26	class A beta-lactamase GES-26	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	287	287	100.00	100.00	287	WP_063860511.1	class A beta-lactamase GES-26	NF012103.0	GES family class A beta-lactamase
gb|AJP67511.1|ARO:3003179|VIM-43	blaVIM-43	subclass B1 metallo-beta-lactamase VIM-43	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	266	266	100.00	100.00	266	WP_063865193.1	subclass B1 metallo-beta-lactamase VIM-43	NF012100.0	VIM family subclass B1 metallo-beta-lactamase
gb|AJP77054|ARO:3003716|CPS-1	blaCPS-1	subclass B3 metallo-beta-lactamase CPS-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	290	290	100.00	100.00	290	WP_063857696.1	subclass B3 metallo-beta-lactamase CPS-1	NF000454.2	CPS family subclass B3 metallo-beta-lactamase
gb|AJP77057|ARO:3003718|MSI-1	blaMSI	subclass B3 metallo-beta-lactamase MSI-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	341	289	100.00	100.00	289	WP_071766402.1	subclass B3 metallo-beta-lactamase MSI-1	NF000456.2	MSI-1 family subclass B3 metallo-beta-lactamase
gb|AJP77058|ARO:3003719|MSI-OXA	blaOXA	class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	272	NA	NA	NA	NA	NA	NA	NF012161.0	class D beta-lactamase
gb|AJP77059|ARO:3003670|PEDO-1	blaPEDO-1	subclass B3 metallo-beta-lactamase PEDO-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	286	286	100.00	100.00	286	WP_063864590.1	subclass B3 metallo-beta-lactamase PEDO-1	NF000457.2	PEDO-1 family subclass B3 metallo-beta-lactamase
gb|AJP77071|ARO:3003714|PEDO-2	blaPEDO-2	subclass B3 metallo-beta-lactamase PEDO-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	285	285	100.00	100.00	285	WP_063864591.1	subclass B3 metallo-beta-lactamase PEDO-2	NF000458.2	PEDO-2 family subclass B3 metallo-beta-lactamase
gb|AJP77076|ARO:3003715|PEDO-3	blaPEDO-3	subclass B1 metallo-beta-lactamase PEDO-3	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	237	237	100.00	100.00	237	WP_063864592.1	subclass B1 metallo-beta-lactamase PEDO-3	NF000453.2	PEDO-3 family subclass B1 metallo-beta-lactamase
gb|AJP77080|ARO:3003720|SPG-1	blaSPG-1	subclass B3 metallo-beta-lactamase SPG-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	285	285	100.00	100.00	285	WP_063864745.1	subclass B3 metallo-beta-lactamase SPG-1	NF000459.2	SPG-1 family subclass B3 metallo-beta-lactamase
gb|AJP77085|ARO:3003717|ESP-1	blaESP-1	subclass B3 metallo-beta-lactamase ESP-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	290	290	100.00	100.00	290	WP_063860467.1	subclass B3 metallo-beta-lactamase ESP-1	NF000455.2	ESP-1 family subclass B3 metallo-beta-lactamase
gb|AJT57878.1|ARO:3003162|OXA-435	blaOXA-435	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-435	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	273	273	100.00	100.00	273	WP_063864078.1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-435	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
gb|AJU57235.1|ARO:3003168|CTX-M-160	blaCTX-M-161	class A extended-spectrum beta-lactamase CTX-M-161	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063859969.1	class A extended-spectrum beta-lactamase CTX-M-161	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
