Accession	family	query_name	Resfams_description
MB-RF086	MFSAntibioticEffluxPump	4206627|AAD11746.1|1|1|silC|silC||Cu(+)/Ag(+)_efflux_RND_transporter_outer_membrane_channel_SilC	major facilitator superfamily (MFS) antibiotic efflux pump	69.0
MB-RF108	RNDefflux	4206630|AAD11749.1|1|1|silA|silA||Cu(+)/Ag(+)_efflux_RND_transporter_permease_subunit_SilA	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	203.1
MB-RF072	macA	4206630|AAD11749.1|1|1|silA|silA||Cu(+)/Ag(+)_efflux_RND_transporter_permease_subunit_SilA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	112.7
MB-RF086	MFSAntibioticEffluxPump	4206630|AAD11749.1|1|1|silA|silA||Cu(+)/Ag(+)_efflux_RND_transporter_permease_subunit_SilA	major facilitator superfamily (MFS) antibiotic efflux pump	60.1
MB-RF006	ABCAntibioticEffluxPump	4206630|AAD11749.1|1|1|silA|silA||Cu(+)/Ag(+)_efflux_RND_transporter_permease_subunit_SilA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	51.1
MB-RF072	macA	4321265|AAD15663.1|1|1|tbtA|tbtA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_TbtA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	263.7
MB-RF006	ABCAntibioticEffluxPump	4321265|AAD15663.1|1|1|tbtA|tbtA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_TbtA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	158.9
MB-RF108	RNDefflux	4321265|AAD15663.1|1|1|tbtA|tbtA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_TbtA	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	141.1
MB-RF086	MFSAntibioticEffluxPump	4321265|AAD15663.1|1|1|tbtA|tbtA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_TbtA	major facilitator superfamily (MFS) antibiotic efflux pump	55.0
MB-RF008	adeB	4321266|AAD15664.1|1|1|tbtB|tbtB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TbtB	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	1563.1
MB-RF108	RNDefflux	4321266|AAD15664.1|1|1|tbtB|tbtB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TbtB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	572.9
MB-RF072	macA	4321266|AAD15664.1|1|1|tbtB|tbtB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TbtB	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	556.8
MB-RF006	ABCAntibioticEffluxPump	4321266|AAD15664.1|1|1|tbtB|tbtB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TbtB	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	457.6
MB-RF086	MFSAntibioticEffluxPump	4321266|AAD15664.1|1|1|tbtB|tbtB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TbtB	major facilitator superfamily (MFS) antibiotic efflux pump	420.9
MB-RF009	adeC-adeK-oprM	4321267|AAD15665.1|1|1|tbtM|tbtM||multidrug_efflux_RND_transporter_outer_membrane_channel_subunit_TbtM	adeC-adeK-oprM: outer membrane factor the multidrug efflux complex [ARO:3000776;ARO:3000782;ARO:3000379]	570.1
MB-RF072	macA	4321267|AAD15665.1|1|1|tbtM|tbtM||multidrug_efflux_RND_transporter_outer_membrane_channel_subunit_TbtM	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	200.2
MB-RF108	RNDefflux	4321267|AAD15665.1|1|1|tbtM|tbtM||multidrug_efflux_RND_transporter_outer_membrane_channel_subunit_TbtM	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	166.5
MB-RF006	ABCAntibioticEffluxPump	4321267|AAD15665.1|1|1|tbtM|tbtM||multidrug_efflux_RND_transporter_outer_membrane_channel_subunit_TbtM	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	127.3
MB-RF086	MFSAntibioticEffluxPump	4321267|AAD15665.1|1|1|tbtM|tbtM||multidrug_efflux_RND_transporter_outer_membrane_channel_subunit_TbtM	major facilitator superfamily (MFS) antibiotic efflux pump	112.2
MB-RF107	ramA	438189|CAA81047.1|1|1|mtrR|mtrR|efflux|multidrug_efflux_system_transcriptional_repressor_MtrR	ramA: gene modulating antibiotic efflux [ARO:3000823]	111.2
MB-RF081	MexA	438853|AAA74436.1|1|1|mexA|mexA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MexA	mexA: membrane fusion protein of the MexAB-OprM multidrug efflux complex [ARO:3000377]	665.4
MB-RF072	macA	438853|AAA74436.1|1|1|mexA|mexA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MexA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	386.6
MB-RF006	ABCAntibioticEffluxPump	438853|AAA74436.1|1|1|mexA|mexA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MexA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	187.4
MB-RF108	RNDefflux	438853|AAA74436.1|1|1|mexA|mexA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MexA	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	162.8
MB-RF086	MFSAntibioticEffluxPump	438853|AAA74436.1|1|1|mexA|mexA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MexA	major facilitator superfamily (MFS) antibiotic efflux pump	78.9
MB-RF006	ABCAntibioticEffluxPump	440631033|AGC14252.1|1|1|mchF|mchF||microcin_H47_export_transporter_peptidase/ATP-binding_subunit_MchF	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	73.8
MB-RF018	APH3	445940466|WP_000018321.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	384.7
MB-RF011	Aminoglycoside	445940466|WP_000018321.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	Determinant of Aminoglycoside Resistance	124.2
MB-RF018	APH3	445940471|WP_000018326.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	386.0
MB-RF011	Aminoglycoside	445940471|WP_000018326.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	Determinant of Aminoglycoside Resistance	117.4
MB-RF018	APH3	445940474|WP_000018329.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	386.7
MB-RF011	Aminoglycoside	445940474|WP_000018329.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	Determinant of Aminoglycoside Resistance	117.4
MB-RF018	APH3	445940475|WP_000018330.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	386.7
MB-RF011	Aminoglycoside	445940475|WP_000018330.1|1|1|aph(3')-Ia|aph(3')-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-Ia	Determinant of Aminoglycoside Resistance	121.1
MB-RF127	TEM	445949195|WP_000027050.1|1|1|blaTEM-116|blaTEM|hydrolase|class_A_broad-spectrum_beta-lactamase_TEM-116	TEM beta-lactamase (class a) [ARO:3000014]	673.9
MB-RF034	ClassA	445949195|WP_000027050.1|1|1|blaTEM-116|blaTEM|hydrolase|class_A_broad-spectrum_beta-lactamase_TEM-116	Class A beta-lactamase [ARO:3000078]	472.9
MB-RF127	TEM	445949202|WP_000027057.1|1|1|blaTEM-1|blaTEM|hydrolase|class_A_broad-spectrum_beta-lactamase_TEM-1	TEM beta-lactamase (class a) [ARO:3000014]	673.8
MB-RF034	ClassA	445949202|WP_000027057.1|1|1|blaTEM-1|blaTEM|hydrolase|class_A_broad-spectrum_beta-lactamase_TEM-1	Class A beta-lactamase [ARO:3000078]	473.7
MB-RF127	TEM	445949205|WP_000027060.1|1|1|blaTEM-181|blaTEM|hydrolase|class_A_beta-lactamase_TEM-181	TEM beta-lactamase (class a) [ARO:3000014]	674.0
MB-RF034	ClassA	445949205|WP_000027060.1|1|1|blaTEM-181|blaTEM|hydrolase|class_A_beta-lactamase_TEM-181	Class A beta-lactamase [ARO:3000078]	473.3
MB-RF127	TEM	445949206|WP_000027061.1|1|1|blaTEM-10|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-10	TEM beta-lactamase (class a) [ARO:3000014]	671.3
MB-RF034	ClassA	445949206|WP_000027061.1|1|1|blaTEM-10|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-10	Class A beta-lactamase [ARO:3000078]	471.0
MB-RF006	ABCAntibioticEffluxPump	445974657|WP_000052512.1|1|1|msr(E)|msr(E)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(E)	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	148.4
MB-RF017	ANT9	445989413|WP_000067268.1|1|1|ant(9)-Ia|ant(9)-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(9)-Ia	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	437.4
MB-RF012	ANT	445989413|WP_000067268.1|1|1|ant(9)-Ia|ant(9)-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(9)-Ia	Aminoglycoside Nucleotidyltransferase	256.4
MB-RF011	Aminoglycoside	445989413|WP_000067268.1|1|1|ant(9)-Ia|ant(9)-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(9)-Ia	Determinant of Aminoglycoside Resistance	132.4
MB-RF145	TetY	446017870|WP_000095725.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	385.8
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	446017870|WP_000095725.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	255.1
MB-RF086	MFSAntibioticEffluxPump	446017870|WP_000095725.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	major facilitator superfamily (MFS) antibiotic efflux pump	120.0
MB-RF011	Aminoglycoside	446039051|WP_000116906.1|1|1|aph(6)-Ic|aph(6)-Ic|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(6)-Ic	Determinant of Aminoglycoside Resistance	19.0
MB-RF002	AAC3	446054031|WP_000131886.1|1|1|aac(3)-VIa|aac(3)-VIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-VIa	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	395.5
MB-RF003	AAC3-I	446054031|WP_000131886.1|1|1|aac(3)-VIa|aac(3)-VIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-VIa	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	395.5
MB-RF011	Aminoglycoside	446054031|WP_000131886.1|1|1|aac(3)-VIa|aac(3)-VIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-VIa	Determinant of Aminoglycoside Resistance	81.1
MB-RF028	blaI	446118531|WP_000196386.1|1|1|mecI_of_mecC|mecI_of_mecC||mecC-type_methicillin_resistance_repressor_MecI	"blaI: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ)" [ARO:3000090]	171.8
MB-RF145	TetY	446136264|WP_000214119.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	230.8
MB-RF086	MFSAntibioticEffluxPump	446136264|WP_000214119.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	major facilitator superfamily (MFS) antibiotic efflux pump	52.3
MB-RF145	TetY	446136266|WP_000214121.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	228.0
MB-RF086	MFSAntibioticEffluxPump	446136266|WP_000214121.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	major facilitator superfamily (MFS) antibiotic efflux pump	50.7
MB-RF145	TetY	446136267|WP_000214122.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	226.0
MB-RF086	MFSAntibioticEffluxPump	446136267|WP_000214122.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	major facilitator superfamily (MFS) antibiotic efflux pump	49.6
MB-RF145	TetY	446136268|WP_000214123.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	230.2
MB-RF086	MFSAntibioticEffluxPump	446136268|WP_000214123.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	major facilitator superfamily (MFS) antibiotic efflux pump	52.4
MB-RF145	TetY	446136270|WP_000214125.1|1|1|floR2|floR2|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR2	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	224.7
MB-RF086	MFSAntibioticEffluxPump	446136270|WP_000214125.1|1|1|floR2|floR2|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR2	major facilitator superfamily (MFS) antibiotic efflux pump	53.0
MB-RF048	CTX-M	446161735|WP_000239590.1|1|1|blaCTX-M-15|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-15	CTX-M beta-lactamase (class a) [ARO:3000016]	627.9
MB-RF034	ClassA	446161735|WP_000239590.1|1|1|blaCTX-M-15|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-15	Class A beta-lactamase [ARO:3000078]	391.6
MB-RF048	CTX-M	446161736|WP_000239591.1|1|1|blaCTX-M-32|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-32	CTX-M beta-lactamase (class a) [ARO:3000016]	623.9
MB-RF034	ClassA	446161736|WP_000239591.1|1|1|blaCTX-M-32|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-32	Class A beta-lactamase [ARO:3000078]	388.6
MB-RF085	MexX	446270079|WP_000347934.1|1|1|oqxB|oqxB|efflux|multidrug_efflux_RND_transporter_permease_subunit_OqxB	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	1281.7
MB-RF108	RNDefflux	446270079|WP_000347934.1|1|1|oqxB|oqxB|efflux|multidrug_efflux_RND_transporter_permease_subunit_OqxB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	588.3
MB-RF072	macA	446270079|WP_000347934.1|1|1|oqxB|oqxB|efflux|multidrug_efflux_RND_transporter_permease_subunit_OqxB	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	573.8
MB-RF006	ABCAntibioticEffluxPump	446270079|WP_000347934.1|1|1|oqxB|oqxB|efflux|multidrug_efflux_RND_transporter_permease_subunit_OqxB	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	468.2
MB-RF086	MFSAntibioticEffluxPump	446270079|WP_000347934.1|1|1|oqxB|oqxB|efflux|multidrug_efflux_RND_transporter_permease_subunit_OqxB	major facilitator superfamily (MFS) antibiotic efflux pump	423.9
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	446282131|WP_000359986.1|1|1|armA|armA|target_modification|ArmA_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	16S ribosomal RNA methyltransferase [ARO:3000857]	325.9
MB-RF028	blaI	446291359|WP_000369214.1|1|1|mecI_of_mecA|mecI_of_mecA||mecA-type_methicillin_resistance_repressor_MecI	"blaI: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ)" [ARO:3000090]	212.9
MB-RF028	blaI	446291361|WP_000369216.1|1|1|mecI_of_mecA|mecI_of_mecA||mecA-type_methicillin_resistance_repressor_MecI	"blaI: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ)" [ARO:3000090]	210.5
MB-RF013	ANT2	446303947|WP_000381802.1|1|1|ant(2'')-Ia|ant(2'')-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(2'')-Ia	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	418.2
MB-RF013	ANT2	446303948|WP_000381803.1|1|1|ant(2'')-Ia|ant(2'')-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(2'')-Ia	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	411.4
MB-RF156	vanX	446324492|WP_000402347.1|1|1|vanX-A|vanX-A|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-A	VanX: glycopeptide resistance gene [ARO:3000011]	375.6
MB-RF156	vanX	446324493|WP_000402348.1|1|1|vanX-A|vanX-A|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-A	VanX: glycopeptide resistance gene [ARO:3000011]	374.6
MB-RF006	ABCAntibioticEffluxPump	446342458|WP_000420313.1|1|1|msr(D)|msr(D)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(D)	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	123.0
MB-RF006	ABCAntibioticEffluxPump	446342462|WP_000420317.1|1|1|msr(D)|msr(D)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(D)	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	122.2
MB-RF020	APH3_prime	446344778|WP_000422633.1|1|1|aph(3')-VIb|aph(3')-VIb|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-VIb	aminoglycoside phosphotransferase prime (APH3')	322.6
MB-RF018	APH3	446344778|WP_000422633.1|1|1|aph(3')-VIb|aph(3')-VIb|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-VIb	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	274.3
MB-RF011	Aminoglycoside	446344778|WP_000422633.1|1|1|aph(3')-VIb|aph(3')-VIb|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-VIb	Determinant of Aminoglycoside Resistance	50.6
MB-RF020	APH3_prime	446344781|WP_000422636.1|1|1|aph(3')-VIa|aph(3')-VIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-VIa	aminoglycoside phosphotransferase prime (APH3')	331.0
MB-RF018	APH3	446344781|WP_000422636.1|1|1|aph(3')-VIa|aph(3')-VIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-VIa	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	282.4
MB-RF011	Aminoglycoside	446344781|WP_000422636.1|1|1|aph(3')-VIa|aph(3')-VIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3')-VIa	Determinant of Aminoglycoside Resistance	49.6
MB-RF006	ABCAntibioticEffluxPump	446361019|WP_000438874.1|1|1|msr(A)|msr(A)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(A)	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	171.9
MB-RF021	APH6	446403113|WP_000480968.1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(6)-Id	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	662.4
MB-RF011	Aminoglycoside	446403113|WP_000480968.1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(6)-Id	Determinant of Aminoglycoside Resistance	50.3
MB-RF021	APH6	446403117|WP_000480972.1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(6)-Id	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	660.4
MB-RF011	Aminoglycoside	446403117|WP_000480972.1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(6)-Id	Determinant of Aminoglycoside Resistance	49.4
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	446414428|WP_000492283.1|1|1|tet(K)|tet(K)|efflux|tetracycline_efflux_MFS_transporter_Tet(K)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	214.1
MB-RF086	MFSAntibioticEffluxPump	446414428|WP_000492283.1|1|1|tet(K)|tet(K)|efflux|tetracycline_efflux_MFS_transporter_Tet(K)	major facilitator superfamily (MFS) antibiotic efflux pump	60.5
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	446414429|WP_000492284.1|1|1|tet(K)|tet(K)|efflux|tetracycline_efflux_MFS_transporter_Tet(K)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	214.2
MB-RF086	MFSAntibioticEffluxPump	446414429|WP_000492284.1|1|1|tet(K)|tet(K)|efflux|tetracycline_efflux_MFS_transporter_Tet(K)	major facilitator superfamily (MFS) antibiotic efflux pump	60.5
MB-RF014	ANT3	446425718|WP_000503573.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	424.1
MB-RF012	ANT	446425718|WP_000503573.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase	364.8
MB-RF011	Aminoglycoside	446425718|WP_000503573.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Determinant of Aminoglycoside Resistance	275.4
MB-RF014	ANT3	446425719|WP_000503574.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	422.9
MB-RF012	ANT	446425719|WP_000503574.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase	362.9
MB-RF011	Aminoglycoside	446425719|WP_000503574.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Determinant of Aminoglycoside Resistance	273.3
MB-RF158	vanZ	446438549|WP_000516404.1|1|1|vanZ-A|vanZ-A|re-structuring_of_the_cell_wall|glycopeptide_resistance_protein_VanZ-A	VanZ: glycopeptide resistance gene [ARO:3000116]	268.2
MB-RF002	AAC3	446479598|WP_000557452.1|1|1|aac(3)-IIa|aac(3)-IIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-IIa	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	429.1
MB-RF003	AAC3-I	446479598|WP_000557452.1|1|1|aac(3)-IIa|aac(3)-IIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-IIa	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	429.1
