Accession	family	query_name	Resfams_description
RF0104	MFS_efflux	gb|AEZ36150.1|ARO:3000448|qepA	major facilitator superfamily (MFS) antibiotic efflux pump [ARO:0010002]	401.2
RF0102	MFS_1	gb|AEZ36150.1|ARO:3000448|qepA	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	169.6
RF0103	MFS_3	gb|AEZ36150.1|ARO:3000448|qepA	PF05977.8 Transmembrane secretion effector [ARO:3000000]	26.4
RF0062	DHA	gb|AIT76108.1|ARO:3002144|DHA-13	DHA beta-lactamase (class c) [ARO:3000068]	898.4
RF0055	ClassC-AmpC	gb|AIT76108.1|ARO:3002144|DHA-13	Class C beta-lactamases [ARO:3000076;ARO:3000019]	564.8
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76108.1|ARO:3002144|DHA-13	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	538.7
RF0038	Beta-lactamase	gb|AIT76108.1|ARO:3002144|DHA-13	PF00144.19 Beta-lactamase [ARO:3000001]	278.7
RF0119	SHV-LEN	gb|AHA80959.1|ARO:3001357|SHV-173	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.3
RF0053	ClassA	gb|AHA80959.1|ARO:3001357|SHV-173	Class A beta-lactamase [ARO:3000078]	429.6
RF0039	Beta-lactamase2	gb|AHA80959.1|ARO:3001357|SHV-173	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.0
RF0038	Beta-lactamase	gb|AHA80959.1|ARO:3001357|SHV-173	PF00144.19 Beta-lactamase [ARO:3000001]	111.6
RF0113	Qnr	gb|AFA52644.1|ARO:3002760|QnrB45	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	373.7
RF0007	ABC_efflux	gb|AAF67494.2|ARO:3002522|novA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	268.0
RF0008	ABC_tran	gb|AAF67494.2|ARO:3002522|novA	PF00005.22 ABC transporter [ARO:0010001]	72.8
RF0162	VIM	gb|AAN63496.1|ARO:3002271|VIM-1	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	593.3
RF0054	ClassB	gb|AAN63496.1|ARO:3002271|VIM-1	Class B beta-lactamase [ARO:3000004]	333.9
RF0123	SubclassB1	gb|AAN63496.1|ARO:3002271|VIM-1	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	317.4
RF0124	SubclassB2	gb|AAN63496.1|ARO:3002271|VIM-1	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	67.8
RF0085	Lactamase_B	gb|AAN63496.1|ARO:3002271|VIM-1	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	65.4
RF0056	ClassD	gb|ABQ15112.1|ARO:3001802|OXA-141	Class D beta-lactamases [ARO:3000075;ARO:3000017]	345.3
RF0148	Transpeptidase	gb|ABQ15112.1|ARO:3001802|OXA-141	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	136.6
RF0068	Erm38	gb|AAS76623.1|ARO:3004606|erm(40)	Erm38: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000601]	427.7
RF0067	Erm23S_rRNA_methyltrans	gb|AAS76623.1|ARO:3004606|erm(40)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	346.7
RF0126	TEM	gb|AAS79107.1|ARO:3000998|TEM-134	TEM beta-lactamase (class a) [ARO:3000014]	669.0
RF0053	ClassA	gb|AAS79107.1|ARO:3000998|TEM-134	Class A beta-lactamase [ARO:3000078]	423.1
RF0039	Beta-lactamase2	gb|AAS79107.1|ARO:3000998|TEM-134	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	132.9
RF0038	Beta-lactamase	gb|AAS79107.1|ARO:3000998|TEM-134	PF00144.19 Beta-lactamase [ARO:3000001]	100.6
RF0119	SHV-LEN	gb|AIG51284.1|ARO:3001340|SHV-119	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	661.9
RF0053	ClassA	gb|AIG51284.1|ARO:3001340|SHV-119	Class A beta-lactamase [ARO:3000078]	429.4
RF0039	Beta-lactamase2	gb|AIG51284.1|ARO:3001340|SHV-119	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.6
RF0038	Beta-lactamase	gb|AIG51284.1|ARO:3001340|SHV-119	PF00144.19 Beta-lactamase [ARO:3000001]	112.6
RF0056	ClassD	gb|CAQ51348.1|ARO:3001451|OXA-139	Class D beta-lactamases [ARO:3000075;ARO:3000017]	353.3
RF0148	Transpeptidase	gb|CAQ51348.1|ARO:3001451|OXA-139	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	124.7
RF0126	TEM	gb|AIS39742.1|ARO:3003157|TEM-219	TEM beta-lactamase (class a) [ARO:3000014]	670.7
RF0053	ClassA	gb|AIS39742.1|ARO:3003157|TEM-219	Class A beta-lactamase [ARO:3000078]	424.8
RF0039	Beta-lactamase2	gb|AIS39742.1|ARO:3003157|TEM-219	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	133.6
RF0038	Beta-lactamase	gb|AIS39742.1|ARO:3003157|TEM-219	PF00144.19 Beta-lactamase [ARO:3000001]	104.7
RF0154	vanR	gb|AEP40503.1|ARO:3002929|vanRN	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	347.0
RF0055	ClassC-AmpC	gb|CAC17625.1|ARO:3002518|OCH-5	Class C beta-lactamases [ARO:3000076;ARO:3000019]	566.9
RF0038	Beta-lactamase	gb|CAC17625.1|ARO:3002518|OCH-5	PF00144.19 Beta-lactamase [ARO:3000001]	263.4
RF0056	ClassD	gb|AFG29918.1|ARO:3001670|OXA-231	Class D beta-lactamases [ARO:3000075;ARO:3000017]	356.8
RF0148	Transpeptidase	gb|AFG29918.1|ARO:3001670|OXA-231	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	124.9
RF0032	APH	gb|CAA26235.1|ARO:3003061|viomycin	PF01636.18 Phosphotransferase enzyme family [ARO:3000000]	96.1
RF0067	Erm23S_rRNA_methyltrans	gb|AAC69328.1|ARO:3001265|Erm(30)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	279.0
RF0126	TEM	gb|CAA65888.1|ARO:3001043|TEM-178	TEM beta-lactamase (class a) [ARO:3000014]	648.6
RF0053	ClassA	gb|CAA65888.1|ARO:3001043|TEM-178	Class A beta-lactamase [ARO:3000078]	403.0
RF0039	Beta-lactamase2	gb|CAA65888.1|ARO:3001043|TEM-178	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	133.7
RF0038	Beta-lactamase	gb|CAA65888.1|ARO:3001043|TEM-178	PF00144.19 Beta-lactamase [ARO:3000001]	91.4
RF0098	MexE	gb|CAJ77857.1|ARO:3000778|adeG	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	344.1
RF0164	RND_mfp	gb|CAJ77857.1|ARO:3000778|adeG	TIGR01730_RND_mfp: efflux transporter, RND family, MFP subunit	289.8
RF0027	ANT3	gb|AAF27727.1|ARO:3002602|aadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	544.6
RF0166	ANT	gb|AAF27727.1|ARO:3002602|aadA2	Aminoglycoside Nucleotidyltransferase	364.0
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABS12249.1|ARO:3002041|CMY-30	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	779.1
RF0055	ClassC-AmpC	gb|ABS12249.1|ARO:3002041|CMY-30	Class C beta-lactamases [ARO:3000076;ARO:3000019]	646.9
RF0038	Beta-lactamase	gb|ABS12249.1|ARO:3002041|CMY-30	PF00144.19 Beta-lactamase [ARO:3000001]	291.4
RF0059	CTXM	gb|CAA06311.1|ARO:3001869|CTX-M-6	CTX-M beta-lactamase (class a) [ARO:3000016]	604.6
RF0053	ClassA	gb|CAA06311.1|ARO:3001869|CTX-M-6	Class A beta-lactamase [ARO:3000078]	419.0
RF0039	Beta-lactamase2	gb|CAA06311.1|ARO:3001869|CTX-M-6	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	140.4
RF0038	Beta-lactamase	gb|CAA06311.1|ARO:3001869|CTX-M-6	PF00144.19 Beta-lactamase [ARO:3000001]	107.5
RF0148	Transpeptidase	gb|CAA06311.1|ARO:3001869|CTX-M-6	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	22.3
RF0059	CTXM	gb|AAO88912.1|ARO:3001895|CTX-M-33	CTX-M beta-lactamase (class a) [ARO:3000016]	628.7
RF0053	ClassA	gb|AAO88912.1|ARO:3001895|CTX-M-33	Class A beta-lactamase [ARO:3000078]	423.2
RF0039	Beta-lactamase2	gb|AAO88912.1|ARO:3001895|CTX-M-33	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	146.9
RF0038	Beta-lactamase	gb|AAO88912.1|ARO:3001895|CTX-M-33	PF00144.19 Beta-lactamase [ARO:3000001]	111.3
RF0102	MFS_1	gb|AAL73129.1|ARO:3000616|mel	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	121.4
RF0103	MFS_3	gb|AAL73129.1|ARO:3000616|mel	PF05977.8 Transmembrane secretion effector [ARO:3000000]	83.8
RF0170	TetR_N	gb|CAL34518.1|ARO:3000526|cmeR	PF00440.18_Bacterial regulatory proteins, tetR family	40.4
RF0133	TetM-TetW-TetO-TetS	gb|ACH87088.1|ARO:3000196|tet32	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	1165.7
RF0135	tet_ribosomoal_protect	gb|ACH87088.1|ARO:3000196|tet32	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	1102.3
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76115.1|ARO:3002178|MIR-13	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	716.3
RF0055	ClassC-AmpC	gb|AIT76115.1|ARO:3002178|MIR-13	Class C beta-lactamases [ARO:3000076;ARO:3000019]	628.4
RF0038	Beta-lactamase	gb|AIT76115.1|ARO:3002178|MIR-13	PF00144.19 Beta-lactamase [ARO:3000001]	293.8
RF0005	AAC6-Ib	gb|AAT74613.1|ARO:3003676|AAC(6')-Ib'	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	434.8
RF0015	Acetyltransf_8	gb|AAT74613.1|ARO:3003676|AAC(6')-Ib'	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	109.7
RF0012	Acetyltransf_3	gb|AAT74613.1|ARO:3003676|AAC(6')-Ib'	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	52.3
RF0011	Acetyltransf_1	gb|AAT74613.1|ARO:3003676|AAC(6')-Ib'	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	46.4
RF0013	Acetyltransf_4	gb|AAT74613.1|ARO:3003676|AAC(6')-Ib'	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	36.5
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ADQ38362.1|ARO:3002064|CMY-53	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	781.2
RF0055	ClassC-AmpC	gb|ADQ38362.1|ARO:3002064|CMY-53	Class C beta-lactamases [ARO:3000076;ARO:3000019]	651.5
RF0038	Beta-lactamase	gb|ADQ38362.1|ARO:3002064|CMY-53	PF00144.19 Beta-lactamase [ARO:3000001]	289.2
RF0056	ClassD	gb|AIT76118.1|ARO:3001583|OXA-397	Class D beta-lactamases [ARO:3000075;ARO:3000017]	359.8
RF0148	Transpeptidase	gb|AIT76118.1|ARO:3001583|OXA-397	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	117.5
RF0119	SHV-LEN	gb|CAJ47136.2|ARO:3001135|SHV-81	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.9
RF0053	ClassA	gb|CAJ47136.2|ARO:3001135|SHV-81	Class A beta-lactamase [ARO:3000078]	426.9
RF0039	Beta-lactamase2	gb|CAJ47136.2|ARO:3001135|SHV-81	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.5
RF0038	Beta-lactamase	gb|CAJ47136.2|ARO:3001135|SHV-81	PF00144.19 Beta-lactamase [ARO:3000001]	110.8
RF0126	TEM	gb|CAJ17558.1|ARO:3001007|TEM-144	TEM beta-lactamase (class a) [ARO:3000014]	670.1
RF0053	ClassA	gb|CAJ17558.1|ARO:3001007|TEM-144	Class A beta-lactamase [ARO:3000078]	423.8
RF0039	Beta-lactamase2	gb|CAJ17558.1|ARO:3001007|TEM-144	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	130.3
RF0038	Beta-lactamase	gb|CAJ17558.1|ARO:3001007|TEM-144	PF00144.19 Beta-lactamase [ARO:3000001]	105.7
RF0027	ANT3	gb|CAJ32491.1|ARO:3002622|aadA6/aadA10	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	497.5
RF0166	ANT	gb|CAJ32491.1|ARO:3002622|aadA6/aadA10	Aminoglycoside Nucleotidyltransferase	317.9
RF0032	APH	gb|BAA03776.1|ARO:3000316|mphA	PF01636.18 Phosphotransferase enzyme family [ARO:3000000]	95.2
RF0053	ClassA	gb|CAI43417.1|ARO:3002411|OXY-5-1	Class A beta-lactamase [ARO:3000078]	398.8
RF0039	Beta-lactamase2	gb|CAI43417.1|ARO:3002411|OXY-5-1	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	129.1
RF0038	Beta-lactamase	gb|CAI43417.1|ARO:3002411|OXY-5-1	PF00144.19 Beta-lactamase [ARO:3000001]	99.6
RF0126	TEM	gb|AAS89984.1|ARO:3000977|TEM-114	TEM beta-lactamase (class a) [ARO:3000014]	668.0
RF0053	ClassA	gb|AAS89984.1|ARO:3000977|TEM-114	Class A beta-lactamase [ARO:3000078]	424.4
RF0039	Beta-lactamase2	gb|AAS89984.1|ARO:3000977|TEM-114	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	134.5
RF0038	Beta-lactamase	gb|AAS89984.1|ARO:3000977|TEM-114	PF00144.19 Beta-lactamase [ARO:3000001]	104.0
RF0016	Acetyltransf_9	gb|CCP42991.1|ARO:3002525|AAC(2')-Ic	PF13527.1 Acetyltransferase (GNAT) domain [ARO:3000000]	46.0
RF0011	Acetyltransf_1	gb|CCP42991.1|ARO:3002525|AAC(2')-Ic	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	31.4
RF0014	Acetyltransf_7	gb|CCP42991.1|ARO:3002525|AAC(2')-Ic	PF13508.1 Acetyltransferase (GNAT) domain [ARO:3000000]	28.0
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFU25641.1|ARO:3002085|CMY-72	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	770.5
RF0055	ClassC-AmpC	gb|AFU25641.1|ARO:3002085|CMY-72	Class C beta-lactamases [ARO:3000076;ARO:3000019]	648.8
RF0038	Beta-lactamase	gb|AFU25641.1|ARO:3002085|CMY-72	PF00144.19 Beta-lactamase [ARO:3000001]	293.0
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AAG12974.1|ARO:3002159|FOX-5	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	602.2
RF0055	ClassC-AmpC	gb|AAG12974.1|ARO:3002159|FOX-5	Class C beta-lactamases [ARO:3000076;ARO:3000019]	591.5
RF0038	Beta-lactamase	gb|AAG12974.1|ARO:3002159|FOX-5	PF00144.19 Beta-lactamase [ARO:3000001]	266.9
RF0059	CTXM	gb|CAG28417.1|ARO:3001956|CTX-M-96	CTX-M beta-lactamase (class a) [ARO:3000016]	628.7
RF0053	ClassA	gb|CAG28417.1|ARO:3001956|CTX-M-96	Class A beta-lactamase [ARO:3000078]	421.5
RF0039	Beta-lactamase2	gb|CAG28417.1|ARO:3001956|CTX-M-96	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	144.0
RF0038	Beta-lactamase	gb|CAG28417.1|ARO:3001956|CTX-M-96	PF00144.19 Beta-lactamase [ARO:3000001]	111.4
RF0059	CTXM	gb|AIS67613.1|ARO:3003165|CTX-M-157	CTX-M beta-lactamase (class a) [ARO:3000016]	627.6
RF0053	ClassA	gb|AIS67613.1|ARO:3003165|CTX-M-157	Class A beta-lactamase [ARO:3000078]	417.0
RF0039	Beta-lactamase2	gb|AIS67613.1|ARO:3003165|CTX-M-157	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	143.2
RF0038	Beta-lactamase	gb|AIS67613.1|ARO:3003165|CTX-M-157	PF00144.19 Beta-lactamase [ARO:3000001]	109.0
RF0017	ACR_tran	gb|AAB58161.1|ARO:3003010|ceoB	PF00873.14 AcrB/AcrD/AcrF family [ARO:3000216;ARO:3000491;ARO:3000502]	1193.5
RF0115	RND_efflux	gb|AAB58161.1|ARO:3003010|ceoB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	1122.6
RF0076	GES	gb|AGT20529.1|ARO:3002352|GES-23	GES beta-lactamase (class a) [ARO:3000066]	675.6
RF0053	ClassA	gb|AGT20529.1|ARO:3002352|GES-23	Class A beta-lactamase [ARO:3000078]	322.0
RF0039	Beta-lactamase2	gb|AGT20529.1|ARO:3002352|GES-23	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	128.6
RF0038	Beta-lactamase	gb|AGT20529.1|ARO:3002352|GES-23	PF00144.19 Beta-lactamase [ARO:3000001]	62.2
RF0059	CTXM	gb|AAV97956.1|ARO:3001908|CTX-M-46	CTX-M beta-lactamase (class a) [ARO:3000016]	627.8
RF0053	ClassA	gb|AAV97956.1|ARO:3001908|CTX-M-46	Class A beta-lactamase [ARO:3000078]	424.9
RF0039	Beta-lactamase2	gb|AAV97956.1|ARO:3001908|CTX-M-46	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	144.5
RF0038	Beta-lactamase	gb|AAV97956.1|ARO:3001908|CTX-M-46	PF00144.19 Beta-lactamase [ARO:3000001]	113.4
RF0056	ClassD	gb|AAN41427.1|ARO:3001775|OXA-119	Class D beta-lactamases [ARO:3000075;ARO:3000017]	334.2
RF0148	Transpeptidase	gb|AAN41427.1|ARO:3001775|OXA-119	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	132.0
RF0102	MFS_1	gb|AAA22277.1|ARO:3003007|bmr	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	186.6
RF0103	MFS_3	gb|AAA22277.1|ARO:3003007|bmr	PF05977.8 Transmembrane secretion effector [ARO:3000000]	37.2
RF0113	Qnr	gb|AGL43629.1|ARO:3002780|QnrB68	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	369.2
RF0056	ClassD	gb|AAR03105.1|ARO:3001813|OXA-55	Class D beta-lactamases [ARO:3000075;ARO:3000017]	334.7
RF0148	Transpeptidase	gb|AAR03105.1|ARO:3001813|OXA-55	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	127.5
RF0119	SHV-LEN	gb|AAP33454.2|ARO:3001089|SHV-31	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	668.1
RF0053	ClassA	gb|AAP33454.2|ARO:3001089|SHV-31	Class A beta-lactamase [ARO:3000078]	430.6
RF0039	Beta-lactamase2	gb|AAP33454.2|ARO:3001089|SHV-31	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.3
RF0038	Beta-lactamase	gb|AAP33454.2|ARO:3001089|SHV-31	PF00144.19 Beta-lactamase [ARO:3000001]	115.1
RF0033	APH3	gb|CAA27061.1|ARO:3002648|APH(3')-IVa	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	197.9
RF0032	APH	gb|CAA27061.1|ARO:3002648|APH(3')-IVa	PF01636.18 Phosphotransferase enzyme family [ARO:3000000]	108.5
RF0102	MFS_1	gb|AAC60781.1|ARO:3003048|rosA	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	91.5
RF0119	SHV-LEN	gb|AFQ23955.1|ARO:3001188|SHV-149	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	658.9
RF0053	ClassA	gb|AFQ23955.1|ARO:3001188|SHV-149	Class A beta-lactamase [ARO:3000078]	420.9
RF0039	Beta-lactamase2	gb|AFQ23955.1|ARO:3001188|SHV-149	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	125.8
RF0038	Beta-lactamase	gb|AFQ23955.1|ARO:3001188|SHV-149	PF00144.19 Beta-lactamase [ARO:3000001]	106.6
RF0113	Qnr	gb|AFR46587.1|ARO:3002769|QnrB56	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	366.3
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABN69112.2|ARO:3002167|MIR-4	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	712.8
RF0055	ClassC-AmpC	gb|ABN69112.2|ARO:3002167|MIR-4	Class C beta-lactamases [ARO:3000076;ARO:3000019]	625.4
RF0038	Beta-lactamase	gb|ABN69112.2|ARO:3002167|MIR-4	PF00144.19 Beta-lactamase [ARO:3000001]	292.9
RF0028	ANT4	gb|AAA25717.1|ARO:3002624|ANT(4')-IIa	Aminoglycoside Nucleotidyltransferase (ANT4) [ARO:3000229]	490.7
RF0166	ANT	gb|AAA25717.1|ARO:3002624|ANT(4')-IIa	Aminoglycoside Nucleotidyltransferase	215.4
RF0113	Qnr	gb|AEL31271.1|ARO:3002755|QnrB40	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	368.9
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76092.1|ARO:3002126|CMY-115	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	768.9
RF0055	ClassC-AmpC	gb|AIT76092.1|ARO:3002126|CMY-115	Class C beta-lactamases [ARO:3000076;ARO:3000019]	647.6
RF0038	Beta-lactamase	gb|AIT76092.1|ARO:3002126|CMY-115	PF00144.19 Beta-lactamase [ARO:3000001]	291.2
RF0056	ClassD	gb|ADZ54048.1|ARO:3001766|OXA-192	Class D beta-lactamases [ARO:3000075;ARO:3000017]	319.5
RF0148	Transpeptidase	gb|ADZ54048.1|ARO:3001766|OXA-192	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	108.6
RF0039	Beta-lactamase2	gb|ADZ54048.1|ARO:3001766|OXA-192	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	24.5
RF0113	Qnr	gb|ABU52984.1|ARO:3002792|QnrS3	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	398.0
RF0011	Acetyltransf_1	gb|AAD03495.1|ARO:3002567|AAC(6')-Iw	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	62.2
RF0016	Acetyltransf_9	gb|AAD03495.1|ARO:3002567|AAC(6')-Iw	PF13527.1 Acetyltransferase (GNAT) domain [ARO:3000000]	28.4
RF0015	Acetyltransf_8	gb|AAD03495.1|ARO:3002567|AAC(6')-Iw	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	27.5
RF0014	Acetyltransf_7	gb|AAD03495.1|ARO:3002567|AAC(6')-Iw	PF13508.1 Acetyltransferase (GNAT) domain [ARO:3000000]	27.4
RF0059	CTXM	gb|ABS90365.1|ARO:3001928|CTX-M-67	CTX-M beta-lactamase (class a) [ARO:3000016]	627.0
RF0053	ClassA	gb|ABS90365.1|ARO:3001928|CTX-M-67	Class A beta-lactamase [ARO:3000078]	429.4
RF0039	Beta-lactamase2	gb|ABS90365.1|ARO:3001928|CTX-M-67	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	147.0
RF0038	Beta-lactamase	gb|ABS90365.1|ARO:3001928|CTX-M-67	PF00144.19 Beta-lactamase [ARO:3000001]	117.4
RF0162	VIM	gb|AAS13761.1|ARO:3002280|VIM-10	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	599.3
RF0054	ClassB	gb|AAS13761.1|ARO:3002280|VIM-10	Class B beta-lactamase [ARO:3000004]	320.1
RF0123	SubclassB1	gb|AAS13761.1|ARO:3002280|VIM-10	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	311.8
RF0124	SubclassB2	gb|AAS13761.1|ARO:3002280|VIM-10	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	66.5
RF0085	Lactamase_B	gb|AAS13761.1|ARO:3002280|VIM-10	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	66.3
RF0067	Erm23S_rRNA_methyltrans	gb|AAA98096.1|ARO:3000595|ErmT	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	292.9
RF0095	Methyltransf_18	gb|AAA98096.1|ARO:3000595|ErmT	PF12847.2 Methyltransferase domain [ARO:3000000]	31.0
RF0056	ClassD	gb|AEE61368.1|ARO:3001487|OXA-210	Class D beta-lactamases [ARO:3000075;ARO:3000017]	344.7
RF0148	Transpeptidase	gb|AEE61368.1|ARO:3001487|OXA-210	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	135.5
RF0076	GES	gb|ADJ94120.1|ARO:3002345|GES-16	GES beta-lactamase (class a) [ARO:3000066]	675.3
RF0053	ClassA	gb|ADJ94120.1|ARO:3002345|GES-16	Class A beta-lactamase [ARO:3000078]	323.7
RF0039	Beta-lactamase2	gb|ADJ94120.1|ARO:3002345|GES-16	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	130.5
RF0038	Beta-lactamase	gb|ADJ94120.1|ARO:3002345|GES-16	PF00144.19 Beta-lactamase [ARO:3000001]	61.4
RF0126	TEM	gb|CAA64682.1|ARO:3000914|TEM-45	TEM beta-lactamase (class a) [ARO:3000014]	669.7
RF0053	ClassA	gb|CAA64682.1|ARO:3000914|TEM-45	Class A beta-lactamase [ARO:3000078]	423.6
RF0039	Beta-lactamase2	gb|CAA64682.1|ARO:3000914|TEM-45	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	133.3
RF0038	Beta-lactamase	gb|CAA64682.1|ARO:3000914|TEM-45	PF00144.19 Beta-lactamase [ARO:3000001]	103.7
RF0126	TEM	gb|AAM61952.1|ARO:3000967|TEM-104	TEM beta-lactamase (class a) [ARO:3000014]	671.4
