Accession	family	query_name	Resfams_description
RF0013	Acetyltransf_4	1104448922|WP_071766621.1|1|1|aac(6')-Ib-cr3|aac(6')-Ib-cr|acetyltransferase|fluoroquinolone-acetylating_aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ib-cr3	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	37.1
RF0125	SubclassB3	1104448926|WP_071766622.1|1|1|blaRm3|blaRm3|hydrolase|subclass_B3_metallo-beta-lactamase_Rm3	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	345.6
RF0084	L1	1104448926|WP_071766622.1|1|1|blaRm3|blaRm3|hydrolase|subclass_B3_metallo-beta-lactamase_Rm3	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	213.5
RF0054	ClassB	1104448926|WP_071766622.1|1|1|blaRm3|blaRm3|hydrolase|subclass_B3_metallo-beta-lactamase_Rm3	Class B beta-lactamase [ARO:3000004]	175.5
RF0085	Lactamase_B	1104448926|WP_071766622.1|1|1|blaRm3|blaRm3|hydrolase|subclass_B3_metallo-beta-lactamase_Rm3	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	77.2
RF0063	DHFR_1	1105502034|WP_071846186.1|1|1|dfrA1|dfrA1|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA1	PF00186.14 Dihydrofolate reductase [ARO:3000745]	139.7
RF0027	ANT3	1105502035|WP_071846187.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	543.3
RF0166	ANT	1105502035|WP_071846187.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	359.6
RF0006	AAC6-II	1105502037|WP_071846189.1|1|1|aac(6')-IIa|aac(6')-IIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-IIa	Aminoglycoside Acetyltransferase (AAC6-II) [ARO:3001208]	394.7
RF0015	Acetyltransf_8	1105502037|WP_071846189.1|1|1|aac(6')-IIa|aac(6')-IIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-IIa	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	109.0
RF0012	Acetyltransf_3	1105502037|WP_071846189.1|1|1|aac(6')-IIa|aac(6')-IIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-IIa	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	53.3
RF0011	Acetyltransf_1	1105502037|WP_071846189.1|1|1|aac(6')-IIa|aac(6')-IIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-IIa	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	47.6
RF0013	Acetyltransf_4	1105502037|WP_071846189.1|1|1|aac(6')-IIa|aac(6')-IIa|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-IIa	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	33.3
RF0027	ANT3	1105502038|WP_071846190.1|1|1|aadA15|aadA15|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA15	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	547.4
RF0166	ANT	1105502038|WP_071846190.1|1|1|aadA15|aadA15|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA15	Aminoglycoside Nucleotidyltransferase	359.2
RF0063	DHFR_1	1105502039|WP_071846191.1|1|1|dfrA17|dfrA17|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA17	PF00186.14 Dihydrofolate reductase [ARO:3000745]	134.6
RF0027	ANT3	1105502040|WP_071846192.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	475.3
RF0166	ANT	1105502040|WP_071846192.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase	304.8
RF0063	DHFR_1	1105502041|WP_071846193.1|1|1|dfrA17|dfrA17|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA17	PF00186.14 Dihydrofolate reductase [ARO:3000745]	136.3
RF0027	ANT3	1105502042|WP_071846194.1|1|1|aadA6|aadA6|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA6	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	490.7
RF0166	ANT	1105502042|WP_071846194.1|1|1|aadA6|aadA6|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA6	Aminoglycoside Nucleotidyltransferase	316.0
RF0063	DHFR_1	1105502043|WP_071846195.1|1|1|dfrA17|dfrA17|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA17	PF00186.14 Dihydrofolate reductase [ARO:3000745]	126.7
RF0027	ANT3	1105502044|WP_071846196.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	470.1
RF0166	ANT	1105502044|WP_071846196.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase	299.6
RF0051	Chlor_Efflux_Pump	1105502045|WP_071846197.1|1|1|cmlA|cmlA|efflux|CmlA_family_chloramphenicol_efflux_MFS_transporter	chloramphenicol efflux pump [ARO:3001212]	592.1
RF0140	efflux_Bcr_CflA	1105502045|WP_071846197.1|1|1|cmlA|cmlA|efflux|CmlA_family_chloramphenicol_efflux_MFS_transporter	"TIGR00710 efflux Bcr CflA: drug resistance transporter, Bcr/CflA subfamily" [ARO:3000000]	478.5
RF0102	MFS_1	1105502045|WP_071846197.1|1|1|cmlA|cmlA|efflux|CmlA_family_chloramphenicol_efflux_MFS_transporter	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	123.0
RF0027	ANT3	1105502046|WP_071846198.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	547.4
RF0166	ANT	1105502046|WP_071846198.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	358.7
RF0063	DHFR_1	1105502047|WP_071846199.1|1|1|dfrA17|dfrA17|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA17	PF00186.14 Dihydrofolate reductase [ARO:3000745]	134.9
RF0063	DHFR_1	1105502049|WP_071846201.1|1|1|dfrA5|dfrA5|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA5	PF00186.14 Dihydrofolate reductase [ARO:3000745]	133.3
RF0056	ClassD	1105502051|WP_071846203.1|1|1|blaOXA-540|blaOXA-2_like|hydrolase|OXA-2_family_class_D_beta-lactamase_OXA-540	Class D beta-lactamases [ARO:3000075;ARO:3000017]	344.6
RF0148	Transpeptidase	1105502051|WP_071846203.1|1|1|blaOXA-540|blaOXA-2_like|hydrolase|OXA-2_family_class_D_beta-lactamase_OXA-540	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	137.9
RF0015	Acetyltransf_8	1105502052|WP_071846204.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	106.7
RF0012	Acetyltransf_3	1105502052|WP_071846204.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	54.1
RF0011	Acetyltransf_1	1105502052|WP_071846204.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	43.2
RF0013	Acetyltransf_4	1105502052|WP_071846204.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	29.2
RF0027	ANT3	1105502054|WP_071846206.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	549.9
RF0166	ANT	1105502054|WP_071846206.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	361.9
RF0050	Chlor_Acetyltrans_CAT	1105502055|WP_071846207.1|1|1|catB3|catB3|acetyltransferase|type_B-3_chloramphenicol_O-acetyltransferase_CatB3	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	173.3
RF0005	AAC6-Ib	1105502056|WP_071846208.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	430.7
RF0015	Acetyltransf_8	1105502056|WP_071846208.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	112.8
RF0012	Acetyltransf_3	1105502056|WP_071846208.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	52.6
RF0011	Acetyltransf_1	1105502056|WP_071846208.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	47.8
RF0013	Acetyltransf_4	1105502056|WP_071846208.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	34.7
RF0005	AAC6-Ib	1105502057|WP_071846209.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	430.9
RF0015	Acetyltransf_8	1105502057|WP_071846209.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	112.8
RF0012	Acetyltransf_3	1105502057|WP_071846209.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	51.3
RF0011	Acetyltransf_1	1105502057|WP_071846209.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	48.1
RF0013	Acetyltransf_4	1105502057|WP_071846209.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	36.4
RF0063	DHFR_1	1105502060|WP_071846212.1|1|1|dfrA12|dfrA12|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA12	PF00186.14 Dihydrofolate reductase [ARO:3000745]	167.6
RF0006	AAC6-II	1105502061|WP_071846213.1|1|1|aacA32|aacA32|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	Aminoglycoside Acetyltransferase (AAC6-II) [ARO:3001208]	364.6
RF0015	Acetyltransf_8	1105502061|WP_071846213.1|1|1|aacA32|aacA32|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	108.5
RF0012	Acetyltransf_3	1105502061|WP_071846213.1|1|1|aacA32|aacA32|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	54.0
RF0011	Acetyltransf_1	1105502061|WP_071846213.1|1|1|aacA32|aacA32|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	45.4
RF0013	Acetyltransf_4	1105502061|WP_071846213.1|1|1|aacA32|aacA32|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	39.6
RF0005	AAC6-Ib	1105502063|WP_071846215.1|1|1|aac(6')-Ib-cr|aac(6')-Ib-cr|acetyltransferase|fluoroquinolone-acetylating_aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ib-cr	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	423.3
RF0015	Acetyltransf_8	1105502063|WP_071846215.1|1|1|aac(6')-Ib-cr|aac(6')-Ib-cr|acetyltransferase|fluoroquinolone-acetylating_aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ib-cr	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	111.3
RF0012	Acetyltransf_3	1105502063|WP_071846215.1|1|1|aac(6')-Ib-cr|aac(6')-Ib-cr|acetyltransferase|fluoroquinolone-acetylating_aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ib-cr	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	54.0
RF0011	Acetyltransf_1	1105502063|WP_071846215.1|1|1|aac(6')-Ib-cr|aac(6')-Ib-cr|acetyltransferase|fluoroquinolone-acetylating_aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ib-cr	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	48.1
RF0013	Acetyltransf_4	1105502063|WP_071846215.1|1|1|aac(6')-Ib-cr|aac(6')-Ib-cr|acetyltransferase|fluoroquinolone-acetylating_aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ib-cr	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	36.2
RF0011	Acetyltransf_1	1105502064|WP_071846216.1|1|1|aacA-ACI2|aacA-ACI2|acetyltransferase|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	56.5
RF0167	Aminoglyc_resit	1105502065|WP_071846217.1|1|1|ant(2'')-Ia|ant(2'')-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(2'')-Ia	PF10706.4_Aminoglycoside-2''-adenylyltransferase	328.7
RF0027	ANT3	1105502066|WP_071846218.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	549.1
RF0166	ANT	1105502066|WP_071846218.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	364.7
RF0027	ANT3	1105502068|WP_071846220.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	550.0
RF0166	ANT	1105502068|WP_071846220.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	363.2
RF0027	ANT3	1105502070|WP_071846222.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	543.6
RF0166	ANT	1105502070|WP_071846222.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	360.5
RF0027	ANT3	1105502071|WP_071846223.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	546.7
RF0166	ANT	1105502071|WP_071846223.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	360.4
RF0027	ANT3	1105502072|WP_071846224.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	550.6
RF0166	ANT	1105502072|WP_071846224.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	363.3
RF0169	Small_Multi_Drug_Res	1105502073|WP_071846225.1|1|1|qacF|qacF|efflux|quaternary_ammonium_compound_efflux_SMR_transporter_QacF	PF00893.14_Small Multidrug Resistance protein	110.8
RF0169	Small_Multi_Drug_Res	1105502074|WP_071846226.1|1|1|qacG2|qacG2|efflux|quaternary_ammonium_compound_efflux_SMR_transporter_QacG2	PF00893.14_Small Multidrug Resistance protein	104.7
RF0027	ANT3	1105502075|WP_071846227.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	551.7
RF0166	ANT	1105502075|WP_071846227.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	364.7
RF0027	ANT3	1105502076|WP_071846228.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	548.7
RF0166	ANT	1105502076|WP_071846228.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	360.7
RF0027	ANT3	1105502077|WP_071846229.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	545.3
RF0166	ANT	1105502077|WP_071846229.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	361.1
RF0167	Aminoglyc_resit	1105502078|WP_071846230.1|1|1|ant(2'')-Ia|ant(2'')-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(2'')-Ia	PF10706.4_Aminoglycoside-2''-adenylyltransferase	318.7
RF0027	ANT3	1105502079|WP_071846231.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	530.9
RF0166	ANT	1105502079|WP_071846231.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	349.1
RF0027	ANT3	1105502080|WP_071846232.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	544.9
RF0166	ANT	1105502080|WP_071846232.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	359.8
RF0027	ANT3	1105502081|WP_071846233.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	545.3
RF0166	ANT	1105502081|WP_071846233.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	357.2
RF0027	ANT3	1105502082|WP_071846234.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	545.5
RF0166	ANT	1105502082|WP_071846234.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	361.4
RF0027	ANT3	1105502083|WP_071846235.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	550.3
RF0166	ANT	1105502083|WP_071846235.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	364.4
RF0027	ANT3	1105502084|WP_071846236.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	543.1
RF0166	ANT	1105502084|WP_071846236.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	360.9
RF0027	ANT3	1105502085|WP_071846237.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	544.9
RF0166	ANT	1105502085|WP_071846237.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	361.6
RF0167	Aminoglyc_resit	1105502086|WP_071846238.1|1|1|ant(2'')-Ia|ant(2'')-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(2'')-Ia	PF10706.4_Aminoglycoside-2''-adenylyltransferase	325.3
RF0006	AAC6-II	1105502087|WP_071846239.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	Aminoglycoside Acetyltransferase (AAC6-II) [ARO:3001208]	350.9
RF0015	Acetyltransf_8	1105502087|WP_071846239.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	109.0
RF0012	Acetyltransf_3	1105502087|WP_071846239.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	53.1
RF0011	Acetyltransf_1	1105502087|WP_071846239.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	46.1
RF0013	Acetyltransf_4	1105502087|WP_071846239.1|1|1|aac(6')-set_A|aac(6')-set_A|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	37.3
RF0027	ANT3	1105502088|WP_071846240.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	551.1
RF0166	ANT	1105502088|WP_071846240.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	365.3
RF0005	AAC6-Ib	1105502089|WP_071846241.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	433.6
RF0015	Acetyltransf_8	1105502089|WP_071846241.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	113.6
RF0012	Acetyltransf_3	1105502089|WP_071846241.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	52.3
RF0011	Acetyltransf_1	1105502089|WP_071846241.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	48.1
RF0013	Acetyltransf_4	1105502089|WP_071846241.1|1|1|aac(6')-Ib|aac(6')-Ib|acetyltransferase|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	37.6
RF0063	DHFR_1	1105502090|WP_071846242.1|1|1|dfrA22|dfrA22|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA22	PF00186.14 Dihydrofolate reductase [ARO:3000745]	170.6
RF0027	ANT3	1105502091|WP_071846243.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	549.9
RF0166	ANT	1105502091|WP_071846243.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	360.1
RF0027	ANT3	1105502092|WP_071846244.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	473.4
RF0166	ANT	1105502092|WP_071846244.1|1|1|aadA5|aadA5|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA5	Aminoglycoside Nucleotidyltransferase	302.3
