Accession	family	query_name	Resfams_description
MB-RF156	vanX	gb|AAM09852.1|ARO:3003070|vanXD	VanX: glycopeptide resistance gene [ARO:3000011]	372.9
MB-RF094	OXA-cluster1	gb|ADV41666.1|ARO:3001475|OXA-183	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	610.3
MB-RF037	ClassD	gb|ADV41666.1|ARO:3001475|OXA-183	Class D beta-lactamases [ARO:3000075;ARO:3000017]	349.7
MB-RF093	OXA	gb|ADV41666.1|ARO:3001475|OXA-183	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	339.8
MB-RF009	adeC-adeK-oprM	gb|BAM10414.1|ARO:3003039|oprA	adeC-adeK-oprM: outer membrane factor the multidrug efflux complex [ARO:3000776;ARO:3000782;ARO:3000379]	576.6
MB-RF072	macA	gb|BAM10414.1|ARO:3003039|oprA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	228.1
MB-RF108	RNDefflux	gb|BAM10414.1|ARO:3003039|oprA	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	214.6
MB-RF086	MFSAntibioticEffluxPump	gb|BAM10414.1|ARO:3003039|oprA	major facilitator superfamily (MFS) antibiotic efflux pump	137.0
MB-RF006	ABCAntibioticEffluxPump	gb|BAM10414.1|ARO:3003039|oprA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	127.7
MB-RF153	vanS	gb|AAL27446.1|ARO:3002935|vanSE	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	431.5
MB-RF060	GMR	gb|AAL27446.1|ARO:3002935|vanSE	determinant of Gene Modulating Resistance	19.6
MB-RF097	OXA-cluster4	gb|AEO92079.1|ARO:3001483|OXA-205	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	570.0
MB-RF093	OXA	gb|AEO92079.1|ARO:3001483|OXA-205	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	318.0
MB-RF037	ClassD	gb|AEO92079.1|ARO:3001483|OXA-205	Class D beta-lactamases [ARO:3000075;ARO:3000017]	311.2
MB-RF115	SHV	gb|AEK48094.1|ARO:3001159|SHV-110	SHV related beta-lactamase (class a)	667.3
MB-RF114	SHV-LEN	gb|AEK48094.1|ARO:3001159|SHV-110	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	662.3
MB-RF113	SHV-LEN-OKP	gb|AEK48094.1|ARO:3001159|SHV-110	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	657.2
MB-RF034	ClassA	gb|AEK48094.1|ARO:3001159|SHV-110	Class A beta-lactamase [ARO:3000078]	464.2
MB-RF101	OXA-cluster8	gb|ABF47914.1|ARO:3001627|OXA-91	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	622.7
MB-RF093	OXA	gb|ABF47914.1|ARO:3001627|OXA-91	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	412.0
MB-RF037	ClassD	gb|ABF47914.1|ARO:3001627|OXA-91	Class D beta-lactamases [ARO:3000075;ARO:3000017]	401.0
MB-RF094	OXA-cluster1	gb|AAC15074.1|ARO:3001412|OXA-17	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	595.1
MB-RF037	ClassD	gb|AAC15074.1|ARO:3001412|OXA-17	Class D beta-lactamases [ARO:3000075;ARO:3000017]	347.5
MB-RF093	OXA	gb|AAC15074.1|ARO:3001412|OXA-17	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	338.0
MB-RF005	AAC6-II	gb|ABR10839.1|ARO:3002586|AAC(6')-32	Aminoglycoside Acetyltransferase (AAC6-II) [ARO:3001208]	366.3
MB-RF004	AAC6-I	gb|ABR10839.1|ARO:3002586|AAC(6')-32	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	225.7
MB-RF011	Aminoglycoside	gb|ABR10839.1|ARO:3002586|AAC(6')-32	Determinant of Aminoglycoside Resistance	104.1
MB-RF115	SHV	gb|ACV32633.1|ARO:3001170|SHV-123	SHV related beta-lactamase (class a)	624.4
MB-RF114	SHV-LEN	gb|ACV32633.1|ARO:3001170|SHV-123	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	620.1
MB-RF113	SHV-LEN-OKP	gb|ACV32633.1|ARO:3001170|SHV-123	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	615.2
MB-RF034	ClassA	gb|ACV32633.1|ARO:3001170|SHV-123	Class A beta-lactamase [ARO:3000078]	435.1
MB-RF043	ACT-MIR	gb|ABL67017.1|ARO:3001823|ACT-3	A grouping of related ACT and MIR betalactamases (class C) [ARO:3000072;ARO:3000058]	917.6
MB-RF044	ACT	gb|ABL67017.1|ARO:3001823|ACT-3	ACT betalactamase (class C) [ARO:3000072]	859.9
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABL67017.1|ARO:3001823|ACT-3	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	655.7
MB-RF036	ClassC-AmpC	gb|ABL67017.1|ARO:3001823|ACT-3	Class C beta-lactamases [ARO:3000076;ARO:3000019]	632.5
MB-RF040	CMY	gb|ACU00152.1|ARO:3002086|CMY-73	CMY betalactamase (class C) [ARO:3000069]	837.2
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACU00152.1|ARO:3002086|CMY-73	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	681.0
MB-RF036	ClassC-AmpC	gb|ACU00152.1|ARO:3002086|CMY-73	Class C beta-lactamases [ARO:3000076;ARO:3000019]	649.6
MB-RF048	CTX-M	gb|CAD89606.1|ARO:3001894|CTX-M-32	CTX-M beta-lactamase (class a) [ARO:3000016]	623.9
MB-RF034	ClassA	gb|CAD89606.1|ARO:3001894|CTX-M-32	Class A beta-lactamase [ARO:3000078]	388.6
MB-RF094	OXA-cluster1	gb|AAG45720.1|ARO:3001405|OXA-10	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	616.9
MB-RF037	ClassD	gb|AAG45720.1|ARO:3001405|OXA-10	Class D beta-lactamases [ARO:3000075;ARO:3000017]	357.0
MB-RF093	OXA	gb|AAG45720.1|ARO:3001405|OXA-10	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	346.5
MB-RF104	PER	gb|AAU89132.1|ARO:3002365|PER-3	PER beta-lactamases (class a) -- Separated from VEB-PER	705.4
MB-RF034	ClassA	gb|AAU89132.1|ARO:3002365|PER-3	Class A beta-lactamase [ARO:3000078]	258.3
MB-RF040	CMY	gb|ADW84690.1|ARO:3002077|CMY-64	CMY betalactamase (class C) [ARO:3000069]	841.8
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ADW84690.1|ARO:3002077|CMY-64	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	682.9
MB-RF036	ClassC-AmpC	gb|ADW84690.1|ARO:3002077|CMY-64	Class C beta-lactamases [ARO:3000076;ARO:3000019]	651.8
MB-RF040	CMY	gb|AGU59995.1|ARO:3002070|CMY-99	CMY betalactamase (class C) [ARO:3000069]	845.1
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AGU59995.1|ARO:3002070|CMY-99	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	683.4
MB-RF036	ClassC-AmpC	gb|AGU59995.1|ARO:3002070|CMY-99	Class C beta-lactamases [ARO:3000076;ARO:3000019]	651.7
MB-RF100	OXA-cluster7	gb|AAM34291.1|ARO:3001419|OXA-24	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	552.8
MB-RF093	OXA	gb|AAM34291.1|ARO:3001419|OXA-24	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	365.2
MB-RF037	ClassD	gb|AAM34291.1|ARO:3001419|OXA-24	Class D beta-lactamases [ARO:3000075;ARO:3000017]	354.5
MB-RF115	SHV	gb|CAA66730.1|ARO:3001061|SHV-2A	SHV related beta-lactamase (class a)	669.1
MB-RF114	SHV-LEN	gb|CAA66730.1|ARO:3001061|SHV-2A	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.1
MB-RF113	SHV-LEN-OKP	gb|CAA66730.1|ARO:3001061|SHV-2A	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	658.9
MB-RF034	ClassA	gb|CAA66730.1|ARO:3001061|SHV-2A	Class A beta-lactamase [ARO:3000078]	466.9
MB-RF094	OXA-cluster1	gb|CAL85435.1|ARO:3001439|OXA-101	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	611.7
MB-RF037	ClassD	gb|CAL85435.1|ARO:3001439|OXA-101	Class D beta-lactamases [ARO:3000075;ARO:3000017]	350.7
MB-RF093	OXA	gb|CAL85435.1|ARO:3001439|OXA-101	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	340.9
MB-RF113	SHV-LEN-OKP	gb|AAF34337.1|ARO:3001081|SHV-23	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	590.7
MB-RF034	ClassA	gb|AAF34337.1|ARO:3001081|SHV-23	Class A beta-lactamase [ARO:3000078]	420.8
MB-RF034	ClassA	gb|ACH58980.1|ARO:3002482|LRA-1	Class A beta-lactamase [ARO:3000078]	335.7
MB-RF004	AAC6-I	gb|ACI28880.1|ARO:3002575|AAC(6')-Iai	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	80.2
MB-RF011	Aminoglycoside	gb|ACI28880.1|ARO:3002575|AAC(6')-Iai	Determinant of Aminoglycoside Resistance	34.1
MB-RF115	SHV	gb|ABC58727.1|ARO:3001140|SHV-86	SHV related beta-lactamase (class a)	666.3
MB-RF114	SHV-LEN	gb|ABC58727.1|ARO:3001140|SHV-86	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	661.2
MB-RF113	SHV-LEN-OKP	gb|ABC58727.1|ARO:3001140|SHV-86	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	655.9
MB-RF034	ClassA	gb|ABC58727.1|ARO:3001140|SHV-86	Class A beta-lactamase [ARO:3000078]	465.8
MB-RF048	CTX-M	gb|ACI29346.1|ARO:3001945|CTX-M-84	CTX-M beta-lactamase (class a) [ARO:3000016]	628.4
MB-RF034	ClassA	gb|ACI29346.1|ARO:3001945|CTX-M-84	Class A beta-lactamase [ARO:3000078]	399.5
MB-RF124	SubclassB2	gb|AAP69913.1|ARO:3003101|cphA5	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	551.4
MB-RF112	Sfh	gb|AAP69913.1|ARO:3003101|cphA5	sfh beta-lactamases (subclass B2 (metallo-) beta-lactamase) [ARO:3000849]	470.7
MB-RF035	ClassB	gb|AAP69913.1|ARO:3003101|cphA5	Class B beta-lactamase [ARO:3000004]	184.4
MB-RF048	CTX-M	gb|AAK32961.1|ARO:3001879|CTX-M-16	CTX-M beta-lactamase (class a) [ARO:3000016]	625.9
MB-RF034	ClassA	gb|AAK32961.1|ARO:3001879|CTX-M-16	Class A beta-lactamase [ARO:3000078]	397.2
MB-RF094	OXA-cluster1	gb|CAH69530.1|ARO:3001798|OXA-74	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	614.0
MB-RF037	ClassD	gb|CAH69530.1|ARO:3001798|OXA-74	Class D beta-lactamases [ARO:3000075;ARO:3000017]	352.5
MB-RF093	OXA	gb|CAH69530.1|ARO:3001798|OXA-74	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	342.0
MB-RF120	SME	gb|AHA49908.1|ARO:3002382|SME-4	SME beta-lactamase (class a) [ARO:3000055]	697.8
MB-RF034	ClassA	gb|AHA49908.1|ARO:3002382|SME-4	Class A beta-lactamase [ARO:3000078]	356.6
MB-RF058	ErmC	gb|AAU93796.1|ARO:3000594|ErmR	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	323.2
MB-RF055	Erm23SRibosomalRNAMethyltransferase	gb|AAU93796.1|ARO:3000594|ErmR	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	319.7
MB-RF040	CMY	gb|CAP60699.1|ARO:3002049|CMY-38	CMY betalactamase (class C) [ARO:3000069]	845.5
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAP60699.1|ARO:3002049|CMY-38	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	683.9
MB-RF036	ClassC-AmpC	gb|CAP60699.1|ARO:3002049|CMY-38	Class C beta-lactamases [ARO:3000076;ARO:3000019]	651.7
MB-RF127	TEM	gb|AFC75524.1|ARO:3001054|TEM-194	TEM beta-lactamase (class a) [ARO:3000014]	648.4
MB-RF034	ClassA	gb|AFC75524.1|ARO:3001054|TEM-194	Class A beta-lactamase [ARO:3000078]	451.4
MB-RF004	AAC6-I	gb|AAK63040.1|ARO:3002635|APH(2'')-IIa	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	113.4
MB-RF011	Aminoglycoside	gb|AAK63040.1|ARO:3002635|APH(2'')-IIa	Determinant of Aminoglycoside Resistance	19.1
MB-RF048	CTX-M	gb|AHY20039.1|ARO:3002009|CTX-M-152	CTX-M beta-lactamase (class a) [ARO:3000016]	606.9
MB-RF034	ClassA	gb|AHY20039.1|ARO:3002009|CTX-M-152	Class A beta-lactamase [ARO:3000078]	384.3
MB-RF149	vanC	gb|AAL27442.1|ARO:3002907|vanE	VanC: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Ser [ARO:3000368]	631.7
MB-RF098	OXA-cluster5	gb|AHA11125.1|ARO:3001549|OXA-362	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	577.3
MB-RF093	OXA	gb|AHA11125.1|ARO:3001549|OXA-362	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	377.1
MB-RF037	ClassD	gb|AHA11125.1|ARO:3001549|OXA-362	Class D beta-lactamases [ARO:3000075;ARO:3000017]	364.0
MB-RF068	L1	gb|CAB75346.1|ARO:3000582|L1	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	561.8
MB-RF125	SubclassB3	gb|CAB75346.1|ARO:3000582|L1	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	276.0
MB-RF035	ClassB	gb|CAB75346.1|ARO:3000582|L1	Class B beta-lactamase [ARO:3000004]	217.9
MB-RF048	CTX-M	gb|AIS67612.1|ARO:3003164|CTX-M-156	CTX-M beta-lactamase (class a) [ARO:3000016]	627.5
MB-RF034	ClassA	gb|AIS67612.1|ARO:3003164|CTX-M-156	Class A beta-lactamase [ARO:3000078]	391.9
MB-RF115	SHV	gb|AAN39364.1|ARO:3001103|SHV-45	SHV related beta-lactamase (class a)	666.1
MB-RF114	SHV-LEN	gb|AAN39364.1|ARO:3001103|SHV-45	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	660.7
MB-RF113	SHV-LEN-OKP	gb|AAN39364.1|ARO:3001103|SHV-45	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	655.2
MB-RF034	ClassA	gb|AAN39364.1|ARO:3001103|SHV-45	Class A beta-lactamase [ARO:3000078]	460.6
MB-RF008	adeB	gb|AAB41957.1|ARO:3000801|MexD	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	1562.1
MB-RF108	RNDefflux	gb|AAB41957.1|ARO:3000801|MexD	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	590.9
MB-RF072	macA	gb|AAB41957.1|ARO:3000801|MexD	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	508.6
MB-RF086	MFSAntibioticEffluxPump	gb|AAB41957.1|ARO:3000801|MexD	major facilitator superfamily (MFS) antibiotic efflux pump	485.1
MB-RF006	ABCAntibioticEffluxPump	gb|AAB41957.1|ARO:3000801|MexD	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	419.2
MB-RF129	TetA	gb|AAP93922.1|ARO:3000569|tet(41)	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	555.4
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	gb|AAP93922.1|ARO:3000569|tet(41)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	367.9
MB-RF145	TetY	gb|AAP93922.1|ARO:3000569|tet(41)	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	209.4
MB-RF086	MFSAntibioticEffluxPump	gb|AAP93922.1|ARO:3000569|tet(41)	major facilitator superfamily (MFS) antibiotic efflux pump	173.8
MB-RF155	vanW	gb|ABA71730.1|ARO:3002965|vanWG	VanW: glycopeptide resistance gene [ARO:3000002]	557.3
MB-RF053	GIM	gb|AIY26289.1|ARO:3003194|GIM-2	GIM related beta-lactamase (subclass B1 (metallo-) beta-lactamases)" [ARO:3000845]	405.6
MB-RF051	DIM-GIM	gb|AIY26289.1|ARO:3003194|GIM-2	"A grouping of the related DIM and GIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845]	390.3
MB-RF123	SubclassB1	gb|AIY26289.1|ARO:3003194|GIM-2	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	316.9
MB-RF050	DIM-GIM-SIM	gb|AIY26289.1|ARO:3003194|GIM-2	"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845;ARO:3000846]	312.0
MB-RF035	ClassB	gb|AIY26289.1|ARO:3003194|GIM-2	Class B beta-lactamase [ARO:3000004]	252.9
MB-RF088	msbA	gb|AYV52072.1|ARO:3002882|lmrD	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	838.9
MB-RF006	ABCAntibioticEffluxPump	gb|AYV52072.1|ARO:3002882|lmrD	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	212.1
MB-RF010	adeS	gb|AYV52072.1|ARO:3002882|lmrD	adeS: gene modulating antibiotic efflux regulating AdeABC [ARO:3000549]	163.5
MB-RF108	RNDefflux	gb|AYV52072.1|ARO:3002882|lmrD	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	67.8
MB-RF101	OXA-cluster8	gb|ADM26744.1|ARO:3001473|OXA-179	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	621.5
MB-RF093	OXA	gb|ADM26744.1|ARO:3001473|OXA-179	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	410.6
MB-RF037	ClassD	gb|ADM26744.1|ARO:3001473|OXA-179	Class D beta-lactamases [ARO:3000075;ARO:3000017]	400.2
MB-RF006	ABCAntibioticEffluxPump	gb|CBY88983.1|ARO:3002833|vgaE	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	103.4
MB-RF048	CTX-M	gb|CBL80615.1|ARO:3001955|CTX-M-95	CTX-M beta-lactamase (class a) [ARO:3000016]	614.3
MB-RF034	ClassA	gb|CBL80615.1|ARO:3001955|CTX-M-95	Class A beta-lactamase [ARO:3000078]	399.5
MB-RF115	SHV	gb|AFQ23960.1|ARO:3001193|SHV-154	SHV related beta-lactamase (class a)	666.4
MB-RF114	SHV-LEN	gb|AFQ23960.1|ARO:3001193|SHV-154	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	661.0
MB-RF113	SHV-LEN-OKP	gb|AFQ23960.1|ARO:3001193|SHV-154	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	655.5
MB-RF034	ClassA	gb|AFQ23960.1|ARO:3001193|SHV-154	Class A beta-lactamase [ARO:3000078]	462.6
MB-RF127	TEM	gb|AEK48085.1|ARO:3001056|TEM-197	TEM beta-lactamase (class a) [ARO:3000014]	672.3
MB-RF034	ClassA	gb|AEK48085.1|ARO:3001056|TEM-197	Class A beta-lactamase [ARO:3000078]	471.8
MB-RF063	IMP	gb|CAD80251.1|ARO:3002204|IMP-13	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	526.2
MB-RF123	SubclassB1	gb|CAD80251.1|ARO:3002204|IMP-13	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	269.2
MB-RF035	ClassB	gb|CAD80251.1|ARO:3002204|IMP-13	Class B beta-lactamase [ARO:3000004]	258.1
MB-RF048	CTX-M	gb|ACV92002.1|ARO:3001932|CTX-M-71	CTX-M beta-lactamase (class a) [ARO:3000016]	625.8
MB-RF034	ClassA	gb|ACV92002.1|ARO:3001932|CTX-M-71	Class A beta-lactamase [ARO:3000078]	389.6
MB-RF048	CTX-M	gb|ABB72225.1|ARO:3001915|CTX-M-53	CTX-M beta-lactamase (class a) [ARO:3000016]	623.0
MB-RF034	ClassA	gb|ABB72225.1|ARO:3001915|CTX-M-53	Class A beta-lactamase [ARO:3000078]	389.6
MB-RF040	CMY	gb|AFK73443.1|ARO:3002091|CMY-78	CMY betalactamase (class C) [ARO:3000069]	839.9
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73443.1|ARO:3002091|CMY-78	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	682.2
MB-RF036	ClassC-AmpC	gb|AFK73443.1|ARO:3002091|CMY-78	Class C beta-lactamases [ARO:3000076;ARO:3000019]	651.1
MB-RF152	vanR	gb|ABA71727.1|ARO:3002926|vanRG	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	384.7
MB-RF039	CMY-MOX-FOX	gb|ACS44785.1|ARO:3002189|MOX-7	A grouping of related CMY, MOX, FOX betalactamase (class C)	749.4
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACS44785.1|ARO:3002189|MOX-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	587.2
MB-RF036	ClassC-AmpC	gb|ACS44785.1|ARO:3002189|MOX-7	Class C beta-lactamases [ARO:3000076;ARO:3000019]	564.5
MB-RF040	CMY	gb|AHW47897.1|ARO:3002122|CMY-111	CMY betalactamase (class C) [ARO:3000069]	849.3
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHW47897.1|ARO:3002122|CMY-111	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	685.7
MB-RF036	ClassC-AmpC	gb|AHW47897.1|ARO:3002122|CMY-111	Class C beta-lactamases [ARO:3000076;ARO:3000019]	653.7
MB-RF115	SHV	gb|CAJ32371.1|ARO:3001138|SHV-84	SHV related beta-lactamase (class a)	645.1
MB-RF114	SHV-LEN	gb|CAJ32371.1|ARO:3001138|SHV-84	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	640.1
MB-RF113	SHV-LEN-OKP	gb|CAJ32371.1|ARO:3001138|SHV-84	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	634.6
MB-RF034	ClassA	gb|CAJ32371.1|ARO:3001138|SHV-84	Class A beta-lactamase [ARO:3000078]	451.6
MB-RF043	ACT-MIR	gb|AIT76117.1|ARO:3002179|MIR-14	A grouping of related ACT and MIR betalactamases (class C) [ARO:3000072;ARO:3000058]	875.9
MB-RF044	ACT	gb|AIT76117.1|ARO:3002179|MIR-14	ACT betalactamase (class C) [ARO:3000072]	846.7
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76117.1|ARO:3002179|MIR-14	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	655.5
MB-RF036	ClassC-AmpC	gb|AIT76117.1|ARO:3002179|MIR-14	Class C beta-lactamases [ARO:3000076;ARO:3000019]	634.2
MB-RF101	OXA-cluster8	gb|ADX07748.1|ARO:3001664|OXA-203	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	621.6
MB-RF093	OXA	gb|ADX07748.1|ARO:3001664|OXA-203	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	411.1
MB-RF037	ClassD	gb|ADX07748.1|ARO:3001664|OXA-203	Class D beta-lactamases [ARO:3000075;ARO:3000017]	400.4
MB-RF032	Cfr23RibosomalRNAMethyltransferase	gb|BAD63613.1|ARO:3002816|clbC	Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]	515.5
MB-RF115	SHV	gb|AAY42633.1|ARO:3001124|SHV-70	SHV related beta-lactamase (class a)	668.1
MB-RF114	SHV-LEN	gb|AAY42633.1|ARO:3001124|SHV-70	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	663.2
MB-RF113	SHV-LEN-OKP	gb|AAY42633.1|ARO:3001124|SHV-70	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	658.1
MB-RF034	ClassA	gb|AAY42633.1|ARO:3001124|SHV-70	Class A beta-lactamase [ARO:3000078]	469.1
MB-RF044	ACT	gb|AGU38146.1|ARO:3001828|ACT-23	ACT betalactamase (class C) [ARO:3000072]	876.6
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AGU38146.1|ARO:3001828|ACT-23	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	664.3
MB-RF036	ClassC-AmpC	gb|AGU38146.1|ARO:3001828|ACT-23	Class C beta-lactamases [ARO:3000076;ARO:3000019]	637.0
MB-RF127	TEM	gb|AAZ23494.1|ARO:3001003|TEM-139	TEM beta-lactamase (class a) [ARO:3000014]	669.8
MB-RF034	ClassA	gb|AAZ23494.1|ARO:3001003|TEM-139	Class A beta-lactamase [ARO:3000078]	472.1
MB-RF084	MexW-MexI	gb|NP_252896.1|ARO:3000808|mexI	A grouping of related mexW and mexI subunits of efflux pumps conferring antibiotic resistance [ARO:3000808]	1525.6
MB-RF108	RNDefflux	gb|NP_252896.1|ARO:3000808|mexI	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	559.8
MB-RF072	macA	gb|NP_252896.1|ARO:3000808|mexI	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	416.6
