Protein identifier	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
MEG_4748|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-209	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_014053563.1	class D beta-lactamase OXA-209	NF012161.0	class D beta-lactamase
MEG_4749|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-2 family oxacillin-hydrolyzing class D beta-lactamase OXA-21	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_014386432.1	OXA-2 family oxacillin-hydrolyzing class D beta-lactamase OXA-21	NF000267.2	OXA-2 family class D beta-lactamase
MEG_474|Drugs|betalactams|Class_C_betalactamases|ACT	blaACT	cephalosporin-hydrolyzing class C beta-lactamase ACT-30	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063857774.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-30	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
MEG_4750|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-347	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_004295324.1	class D beta-lactamase OXA-347	NF012161.0	class D beta-lactamase
MEG_4751|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D extended-spectrum beta-lactamase OXA-45	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	265	264	100.00	100.00	264	WP_032490761.1	oxacillin-hydrolyzing class D extended-spectrum beta-lactamase OXA-45	NF000270.1	class D beta-lactamase
MEG_4753|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-60 family carbapenem-hydrolyzing class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	272	271	100.00	93.36	271	WP_102607463.1	OXA-60 family carbapenem-hydrolyzing class D beta-lactamase OXA-571	NF000395.3	OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4754|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4755|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-72	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_000713530.1	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-72	NF000434.2	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4756|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-82	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_001021793.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-82	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4757|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-9	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	280	274	100.00	100.00	274	WP_000722315.1	oxacillin-hydrolyzing class D beta-lactamase OXA-9	NF000270.1	class D beta-lactamase
MEG_4758|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-97	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	281	280	100.00	100.00	280	WP_063864544.1	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-97	NF000500.2	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4759|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-206	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_063861592.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-206	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_475|Drugs|betalactams|Class_C_betalactamases|ACT	blaACT	cephalosporin-hydrolyzing class C beta-lactamase ACT-32	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063857776.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-32	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
MEG_4760|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-254	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_033841866.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-254	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4761|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-371	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_063862738.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-371	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4762|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-420	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	281	280	100.00	100.00	280	WP_063862810.1	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-420	NF000500.2	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4764|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-10 family class D extended-spectrum beta-lactamase OXA-19	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_063861309.1	OXA-10 family class D extended-spectrum beta-lactamase OXA-19	NF000386.2	OXA-10 family class D beta-lactamase
MEG_4766|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	benzylpenicillin-hydrolyzing class D beta-lactamase OXA-22	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_063861776.1	benzylpenicillin-hydrolyzing class D beta-lactamase OXA-22	NF033509.1	OXA-22 family class D beta-lactamase
MEG_4767|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-25	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_063862416.1	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-25	NF000434.2	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4768|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-26	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_063862442.1	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-26	NF000434.2	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4769|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-27	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	274	273	100.00	100.00	273	WP_063862443.1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-27	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
MEG_476|Drugs|betalactams|Class_C_betalactamases|ACT	blaACT	cephalosporin-hydrolyzing class C beta-lactamase ACT-31	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063857775.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-31	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
MEG_4770|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-10	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_000846390.1	oxacillin-hydrolyzing class D beta-lactamase OXA-10	NF000386.2	OXA-10 family class D beta-lactamase
MEG_4771|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-10 family class D extended-spectrum beta-lactamase OXA-28	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_032489753.1	OXA-10 family class D extended-spectrum beta-lactamase OXA-28	NF000386.2	OXA-10 family class D beta-lactamase
MEG_4772|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-1 family class D extended-spectrum beta-lactamase OXA-31	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	277	276	100.00	100.00	276	WP_032490053.1	OXA-1 family class D extended-spectrum beta-lactamase OXA-31	NF000388.2	OXA-1 family class D beta-lactamase
MEG_4773|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-2 family class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALP	246	275	89.45	99.59	246	WP_001007673.1	oxacillin-hydrolyzing class D beta-lactamase OXA-2	NF000267.2	OXA-2 family class D beta-lactamase
MEG_4774|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-2 family class D extended-spectrum beta-lactamase OXA-32	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_063862613.1	OXA-2 family class D extended-spectrum beta-lactamase OXA-32	NF000267.2	OXA-2 family class D beta-lactamase
MEG_4775|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-10 family oxacillin-hydrolyzing class D extended-spectrum beta-lactamase OXA-35	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_063862720.1	OXA-10 family oxacillin-hydrolyzing class D extended-spectrum beta-lactamase OXA-35	NF000386.2	OXA-10 family class D beta-lactamase
MEG_4776|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-2 family class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	257	275	93.45	99.61	257	WP_001007673.1	oxacillin-hydrolyzing class D beta-lactamase OXA-2	NF000267.2	OXA-2 family class D beta-lactamase
MEG_4777|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-118	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_063861020.1	oxacillin-hydrolyzing class D beta-lactamase OXA-118	NF033104.0	OXA-46 family oxacillin-hydrolyzing class D beta-lactamase
MEG_4778|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	carbapenem-hydrolyzing class D beta-lactamase OXA-24	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_012754353.1	carbapenem-hydrolyzing class D beta-lactamase OXA-24	NF000434.2	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4779|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	carbapenem-hydrolyzing class D beta-lactamase OXA-60	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	272	271	100.00	100.00	271	WP_063864500.1	carbapenem-hydrolyzing class D beta-lactamase OXA-60	NF000395.3	OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4780|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-51	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_002033109.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-51	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4781|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-29	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_014845076.1	oxacillin-hydrolyzing class D beta-lactamase OXA-29	NF000270.1	class D beta-lactamase
MEG_4782|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-42	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	270	269	100.00	100.00	269	WP_063862802.1	oxacillin-hydrolyzing class D beta-lactamase OXA-42	NF000270.1	class D beta-lactamase
MEG_4783|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-43	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	270	269	100.00	100.00	269	WP_063862921.1	oxacillin-hydrolyzing class D beta-lactamase OXA-43	NF000270.1	class D beta-lactamase
MEG_4785|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-57	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	270	269	100.00	100.00	269	WP_004547230.1	oxacillin-hydrolyzing class D beta-lactamase OXA-57	NF000270.1	class D beta-lactamase
MEG_4786|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	oxacillin-hydrolyzing class D beta-lactamase OXA-59	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	270	269	100.00	100.00	269	WP_004524931.1	oxacillin-hydrolyzing class D beta-lactamase OXA-59	NF000270.1	class D beta-lactamase
MEG_4787|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-10 family class D beta-lactamase OXA-74	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_063864532.1	OXA-10 family class D beta-lactamase OXA-74	NF000386.2	OXA-10 family class D beta-lactamase
MEG_4788|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-90	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_001021781.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-90	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4789|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-100	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_001021795.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-100	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_478|Drugs|betalactams|Class_C_betalactamases|ACT	blaACT	cephalosporin-hydrolyzing class C beta-lactamase ACT-37	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_039272978.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-37	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
MEG_4790|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-98	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_001021777.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-98	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4791|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-10 family class D beta-lactamase OXA-101	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	267	266	100.00	100.00	266	WP_063860937.1	OXA-10 family class D beta-lactamase OXA-101	NF000386.2	OXA-10 family class D beta-lactamase
MEG_4792|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-5 family class D beta-lactamase OXA-129	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	268	267	100.00	100.00	267	WP_032492122.1	OXA-5 family class D beta-lactamase OXA-129	NF012161.0	class D beta-lactamase
MEG_4793|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-139	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_063861040.1	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-139	NF000434.2	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4794|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-282	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	277	276	100.00	100.00	276	WP_004728961.1	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-282	NF000436.2	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4795|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-268	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	274	273	100.00	100.00	273	WP_003651390.1	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-268	NF000269.2	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4796|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-283	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	277	276	100.00	100.00	276	WP_004647119.1	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-283	NF000436.2	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4797|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-296	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	285	284	100.00	100.00	284	WP_004650739.1	class D beta-lactamase OXA-296	NF012161.0	class D beta-lactamase
MEG_4798|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-279	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	280	279	100.00	100.00	279	WP_004683508.1	class D beta-lactamase OXA-279	NF012161.0	class D beta-lactamase
MEG_4799|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-211 family carbapenem-hydrolyzing class D beta-lactamase OXA-281	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_004697403.1	OXA-211 family carbapenem-hydrolyzing class D beta-lactamase OXA-281	NF000417.2	OXA-211 family carbapenem-hydrolyzing class D beta-lactamase
MEG_479|Drugs|betalactams|Class_C_betalactamases|ACT	blaACT	cephalosporin-hydrolyzing class C beta-lactamase ACT-38	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063857781.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-38	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
MEG_4800|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-260	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	275	274	100.00	100.00	274	WP_004715243.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-260	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4801|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-294	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	279	278	100.00	100.00	278	WP_004776204.1	class D beta-lactamase OXA-294	NF012161.0	class D beta-lactamase
MEG_4802|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-305	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	274	273	100.00	100.00	273	WP_004792810.1	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-305	NF000269.2	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4803|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-276	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	277	276	100.00	100.00	276	WP_004814035.1	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-276	NF000436.2	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4804|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-274 family class D beta-lactamase OXA-275	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	282	281	100.00	100.00	281	WP_004816501.1	OXA-274 family class D beta-lactamase OXA-275	NF033648.1	OXA-274 family class D beta-lactamase
MEG_4805|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-300	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	277	276	100.00	100.00	276	WP_004825629.1	OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-300	NF000501.2	OXA-229 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4806|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-308	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	280	279	100.00	100.00	279	WP_004867933.1	class D beta-lactamase OXA-308	NF012161.0	class D beta-lactamase
MEG_4807|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-266	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_004878009.1	class D beta-lactamase OXA-266	NF033653.1	OXA-266 family class D beta-lactamase
MEG_4808|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-277	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	277	276	100.00	100.00	276	WP_004897444.1	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-277	NF000436.2	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4809|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-211 family carbapenem-hydrolyzing class D beta-lactamase OXA-280	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	276	275	100.00	100.00	275	WP_004977701.1	OXA-211 family carbapenem-hydrolyzing class D beta-lactamase OXA-280	NF000417.2	OXA-211 family carbapenem-hydrolyzing class D beta-lactamase
MEG_480|Drugs|betalactams|Class_C_betalactamases|ACT	blaACT	cephalosporin-hydrolyzing class C beta-lactamase ACT-35	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063857779.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-35	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
MEG_4810|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	class D beta-lactamase OXA-299	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	278	277	100.00	100.00	277	WP_005011312.1	class D beta-lactamase OXA-299	NF012161.0	class D beta-lactamase
MEG_4811|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-103	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	274	273	100.00	100.00	273	WP_005025422.1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-103	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
MEG_4812|Drugs|betalactams|Class_D_betalactamases|OXA	blaOXA	OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-301	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	277	276	100.00	100.00	276	WP_005034514.1	OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-301	NF000501.2	OXA-229 family carbapenem-hydrolyzing class D beta-lactamase
